start_time,end_time,consumption,type
2023-08-02 16:45:00-04:00,2023-08-02 17:00:00-04:00,0.918,ELEC
2023-08-02 17:00:00-04:00,2023-08-02 17:15:00-04:00,0.873,ELEC
2023-08-02 17:15:00-04:00,2023-08-02 17:30:00-04:00,0.447,ELEC
2023-08-02 17:30:00-04:00,2023-08-02 17:45:00-04:00,0.498,ELEC
2023-08-02 17:45:00-04:00,2023-08-02 18:00:00-04:00,1.236,ELEC
2023-08-02 18:00:00-04:00,2023-08-02 18:15:00-04:00,0.789,ELEC
2023-08-02 18:15:00-04:00,2023-08-02 18:30:00-04:00,0.666,ELEC
2023-08-02 18:30:00-04:00,2023-08-02 18:45:00-04:00,0.858,ELEC
2023-08-02 18:45:00-04:00,2023-08-02 19:00:00-04:00,0.462,ELEC
2023-08-02 19:00:00-04:00,2023-08-02 19:15:00-04:00,0.912,ELEC
2023-08-02 19:15:00-04:00,2023-08-02 19:30:00-04:00,0.459,ELEC
2023-08-02 19:30:00-04:00,2023-08-02 19:45:00-04:00,0.468,ELEC
2023-08-02 19:45:00-04:00,2023-08-02 20:00:00-04:00,0.483,ELEC
2023-08-02 20:00:00-04:00,2023-08-02 20:15:00-04:00,0.432,ELEC
2023-08-02 20:15:00-04:00,2023-08-02 20:30:00-04:00,0.387,ELEC
2023-08-02 20:30:00-04:00,2023-08-02 20:45:00-04:00,0.399,ELEC
2023-08-02 20:45:00-04:00,2023-08-02 21:00:00-04:00,0.336,ELEC
2023-08-02 21:00:00-04:00,2023-08-02 21:15:00-04:00,0.321,ELEC
2023-08-02 21:15:00-04:00,2023-08-02 21:30:00-04:00,0.27,ELEC
2023-08-02 21:30:00-04:00,2023-08-02 21:45:00-04:00,0.24,ELEC
2023-08-02 21:45:00-04:00,2023-08-02 22:00:00-04:00,0.228,ELEC
2023-08-02 22:00:00-04:00,2023-08-02 22:15:00-04:00,0.312,ELEC
2023-08-02 22:15:00-04:00,2023-08-02 22:30:00-04:00,0.369,ELEC
2023-08-02 22:30:00-04:00,2023-08-02 22:45:00-04:00,0.789,ELEC
2023-08-02 22:45:00-04:00,2023-08-02 23:00:00-04:00,0.783,ELEC
2023-08-02 23:00:00-04:00,2023-08-02 23:15:00-04:00,0.747,ELEC
2023-08-02 23:15:00-04:00,2023-08-02 23:30:00-04:00,0.603,ELEC
2023-08-02 23:30:00-04:00,2023-08-02 23:45:00-04:00,0.642,ELEC
2023-08-02 23:45:00-04:00,2023-08-03 00:00:00-04:00,0.633,ELEC
2023-08-03 00:00:00-04:00,2023-08-03 00:15:00-04:00,0.189,ELEC
2023-08-03 00:15:00-04:00,2023-08-03 00:30:00-04:00,0.168,ELEC
2023-08-03 00:30:00-04:00,2023-08-03 00:45:00-04:00,0.174,ELEC
2023-08-03 00:45:00-04:00,2023-08-03 01:00:00-04:00,0.18,ELEC
2023-08-03 01:00:00-04:00,2023-08-03 01:15:00-04:00,0.18,ELEC
2023-08-03 01:15:00-04:00,2023-08-03 01:30:00-04:00,0.186,ELEC
2023-08-03 01:30:00-04:00,2023-08-03 01:45:00-04:00,0.21,ELEC
2023-08-03 01:45:00-04:00,2023-08-03 02:00:00-04:00,0.177,ELEC
2023-08-03 02:00:00-04:00,2023-08-03 02:15:00-04:00,0.162,ELEC
2023-08-03 02:15:00-04:00,2023-08-03 02:30:00-04:00,0.351,ELEC
2023-08-03 02:30:00-04:00,2023-08-03 02:45:00-04:00,0.699,ELEC
2023-08-03 02:45:00-04:00,2023-08-03 03:00:00-04:00,0.252,ELEC
2023-08-03 03:00:00-04:00,2023-08-03 03:15:00-04:00,0.18,ELEC
2023-08-03 03:15:00-04:00,2023-08-03 03:30:00-04:00,0.168,ELEC
2023-08-03 03:30:00-04:00,2023-08-03 03:45:00-04:00,0.147,ELEC
2023-08-03 03:45:00-04:00,2023-08-03 04:00:00-04:00,0.141,ELEC
2023-08-03 04:00:00-04:00,2023-08-03 04:15:00-04:00,0.195,ELEC
2023-08-03 04:15:00-04:00,2023-08-03 04:30:00-04:00,0.198,ELEC
2023-08-03 04:30:00-04:00,2023-08-03 04:45:00-04:00,0.204,ELEC
2023-08-03 04:45:00-04:00,2023-08-03 05:00:00-04:00,0.186,ELEC
2023-08-03 05:00:00-04:00,2023-08-03 05:15:00-04:00,0.192,ELEC
2023-08-03 05:15:00-04:00,2023-08-03 05:30:00-04:00,0.162,ELEC
2023-08-03 05:30:00-04:00,2023-08-03 05:45:00-04:00,0.174,ELEC
2023-08-03 05:45:00-04:00,2023-08-03 06:00:00-04:00,0.267,ELEC
2023-08-03 06:00:00-04:00,2023-08-03 06:15:00-04:00,0.246,ELEC
2023-08-03 06:15:00-04:00,2023-08-03 06:30:00-04:00,0.21,ELEC
2023-08-03 06:30:00-04:00,2023-08-03 06:45:00-04:00,0.21,ELEC
2023-08-03 06:45:00-04:00,2023-08-03 07:00:00-04:00,0.216,ELEC
2023-08-03 07:00:00-04:00,2023-08-03 07:15:00-04:00,0.225,ELEC
2023-08-03 07:15:00-04:00,2023-08-03 07:30:00-04:00,0.168,ELEC
2023-08-03 07:30:00-04:00,2023-08-03 07:45:00-04:00,0.276,ELEC
2023-08-03 07:45:00-04:00,2023-08-03 08:00:00-04:00,0.645,ELEC
2023-08-03 08:00:00-04:00,2023-08-03 08:15:00-04:00,0.54,ELEC
2023-08-03 08:15:00-04:00,2023-08-03 08:30:00-04:00,0.315,ELEC
2023-08-03 08:30:00-04:00,2023-08-03 08:45:00-04:00,0.3,ELEC
2023-08-03 08:45:00-04:00,2023-08-03 09:00:00-04:00,0.501,ELEC
2023-08-03 09:00:00-04:00,2023-08-03 09:15:00-04:00,0.375,ELEC
2023-08-03 09:15:00-04:00,2023-08-03 09:30:00-04:00,0.453,ELEC
2023-08-03 09:30:00-04:00,2023-08-03 09:45:00-04:00,0.672,ELEC
2023-08-03 09:45:00-04:00,2023-08-03 10:00:00-04:00,0.657,ELEC
2023-08-03 10:00:00-04:00,2023-08-03 10:15:00-04:00,0.492,ELEC
2023-08-03 10:15:00-04:00,2023-08-03 10:30:00-04:00,0.402,ELEC
2023-08-03 10:30:00-04:00,2023-08-03 10:45:00-04:00,0.813,ELEC
2023-08-03 10:45:00-04:00,2023-08-03 11:00:00-04:00,0.75,ELEC
2023-08-03 11:00:00-04:00,2023-08-03 11:15:00-04:00,0.681,ELEC
2023-08-03 11:15:00-04:00,2023-08-03 11:30:00-04:00,0.525,ELEC
2023-08-03 11:30:00-04:00,2023-08-03 11:45:00-04:00,0.906,ELEC
2023-08-03 11:45:00-04:00,2023-08-03 12:00:00-04:00,0.348,ELEC
2023-08-03 12:00:00-04:00,2023-08-03 12:15:00-04:00,0.837,ELEC
2023-08-03 12:15:00-04:00,2023-08-03 12:30:00-04:00,0.408,ELEC
2023-08-03 12:30:00-04:00,2023-08-03 12:45:00-04:00,0.861,ELEC
2023-08-03 12:45:00-04:00,2023-08-03 13:00:00-04:00,0.381,ELEC
2023-08-03 13:00:00-04:00,2023-08-03 13:15:00-04:00,0.765,ELEC
2023-08-03 13:15:00-04:00,2023-08-03 13:30:00-04:00,0.528,ELEC
2023-08-03 13:30:00-04:00,2023-08-03 13:45:00-04:00,0.525,ELEC
2023-08-03 13:45:00-04:00,2023-08-03 14:00:00-04:00,0.594,ELEC
2023-08-03 14:00:00-04:00,2023-08-03 14:15:00-04:00,0.579,ELEC
2023-08-03 14:15:00-04:00,2023-08-03 14:30:00-04:00,0.666,ELEC
2023-08-03 14:30:00-04:00,2023-08-03 14:45:00-04:00,0.36,ELEC
2023-08-03 14:45:00-04:00,2023-08-03 15:00:00-04:00,0.93,ELEC
2023-08-03 15:00:00-04:00,2023-08-03 15:15:00-04:00,0.384,ELEC
2023-08-03 15:15:00-04:00,2023-08-03 15:30:00-04:00,0.705,ELEC
2023-08-03 15:30:00-04:00,2023-08-03 15:45:00-04:00,0.42,ELEC
2023-08-03 15:45:00-04:00,2023-08-03 16:00:00-04:00,0.891,ELEC
2023-08-03 16:00:00-04:00,2023-08-03 16:15:00-04:00,0.525,ELEC
2023-08-03 16:15:00-04:00,2023-08-03 16:30:00-04:00,0.612,ELEC
2023-08-03 16:30:00-04:00,2023-08-03 16:45:00-04:00,1.032,ELEC
2023-08-03 16:45:00-04:00,2023-08-03 17:00:00-04:00,0.912,ELEC
2023-08-03 17:00:00-04:00,2023-08-03 17:15:00-04:00,0.579,ELEC
2023-08-03 17:15:00-04:00,2023-08-03 17:30:00-04:00,1.065,ELEC
2023-08-03 17:30:00-04:00,2023-08-03 17:45:00-04:00,1.005,ELEC
2023-08-03 17:45:00-04:00,2023-08-03 18:00:00-04:00,0.759,ELEC
2023-08-03 18:00:00-04:00,2023-08-03 18:15:00-04:00,0.807,ELEC
2023-08-03 18:15:00-04:00,2023-08-03 18:30:00-04:00,1.152,ELEC
2023-08-03 18:30:00-04:00,2023-08-03 18:45:00-04:00,0.63,ELEC
2023-08-03 18:45:00-04:00,2023-08-03 19:00:00-04:00,0.636,ELEC
2023-08-03 19:00:00-04:00,2023-08-03 19:15:00-04:00,1.092,ELEC
2023-08-03 19:15:00-04:00,2023-08-03 19:30:00-04:00,0.531,ELEC
2023-08-03 19:30:00-04:00,2023-08-03 19:45:00-04:00,0.327,ELEC
2023-08-03 19:45:00-04:00,2023-08-03 20:00:00-04:00,0.339,ELEC
2023-08-03 20:00:00-04:00,2023-08-03 20:15:00-04:00,1.014,ELEC
2023-08-03 20:15:00-04:00,2023-08-03 20:30:00-04:00,1.338,ELEC
2023-08-03 20:30:00-04:00,2023-08-03 20:45:00-04:00,1.023,ELEC
2023-08-03 20:45:00-04:00,2023-08-03 21:00:00-04:00,0.474,ELEC
2023-08-03 21:00:00-04:00,2023-08-03 21:15:00-04:00,0.438,ELEC
2023-08-03 21:15:00-04:00,2023-08-03 21:30:00-04:00,0.372,ELEC
2023-08-03 21:30:00-04:00,2023-08-03 21:45:00-04:00,0.393,ELEC
2023-08-03 21:45:00-04:00,2023-08-03 22:00:00-04:00,0.36,ELEC
2023-08-03 22:00:00-04:00,2023-08-03 22:15:00-04:00,0.402,ELEC
2023-08-03 22:15:00-04:00,2023-08-03 22:30:00-04:00,0.372,ELEC
2023-08-03 22:30:00-04:00,2023-08-03 22:45:00-04:00,0.798,ELEC
2023-08-03 22:45:00-04:00,2023-08-03 23:00:00-04:00,0.792,ELEC
2023-08-03 23:00:00-04:00,2023-08-03 23:15:00-04:00,0.984,ELEC
2023-08-03 23:15:00-04:00,2023-08-03 23:30:00-04:00,0.792,ELEC
2023-08-03 23:30:00-04:00,2023-08-03 23:45:00-04:00,0.255,ELEC
2023-08-03 23:45:00-04:00,2023-08-04 00:00:00-04:00,0.309,ELEC
2023-11-05 00:00:00-04:00,2023-11-05 00:15:00-04:00,0.165,ELEC
2023-11-05 00:15:00-04:00,2023-11-05 00:30:00-04:00,0.15,ELEC
2023-11-05 00:30:00-04:00,2023-11-05 00:45:00-04:00,0.159,ELEC
2023-11-05 00:45:00-04:00,2023-11-05 01:00:00-04:00,0.159,ELEC
2023-11-05 01:00:00-04:00,2023-11-05 01:15:00-04:00,0.171,ELEC
2023-11-05 01:15:00-04:00,2023-11-05 01:30:00-04:00,0.672,ELEC
2023-11-05 01:30:00-04:00,2023-11-05 01:45:00-04:00,0.63,ELEC
2023-11-05 01:45:00-04:00,2023-11-05 01:00:00-05:00,0.162,ELEC
2023-11-05 01:00:00-05:00,2023-11-05 01:15:00-05:00,0.165,ELEC
2023-11-05 01:15:00-05:00,2023-11-05 01:30:00-05:00,0.18,ELEC
2023-11-05 01:30:00-05:00,2023-11-05 01:45:00-05:00,0.186,ELEC
2023-11-05 01:45:00-05:00,2023-11-05 02:00:00-05:00,0.192,ELEC
2023-11-05 02:00:00-05:00,2023-11-05 02:15:00-05:00,0.948,ELEC
2023-11-05 02:15:00-05:00,2023-11-05 02:30:00-05:00,0.276,ELEC
2023-11-05 02:30:00-05:00,2023-11-05 02:45:00-05:00,0.144,ELEC
2023-11-05 02:45:00-05:00,2023-11-05 03:00:00-05:00,0.159,ELEC
2023-11-05 03:00:00-05:00,2023-11-05 03:15:00-05:00,0.153,ELEC
2023-11-05 03:15:00-05:00,2023-11-05 03:30:00-05:00,0.228,ELEC
2023-11-05 03:30:00-05:00,2023-11-05 03:45:00-05:00,1.086,ELEC
2023-11-05 03:45:00-05:00,2023-11-05 04:00:00-05:00,0.162,ELEC
2023-11-05 04:00:00-05:00,2023-11-05 04:15:00-05:00,0.18,ELEC
2023-11-05 04:15:00-05:00,2023-11-05 04:30:00-05:00,0.183,ELEC
2023-11-05 04:30:00-05:00,2023-11-05 04:45:00-05:00,0.171,ELEC
2023-11-05 04:45:00-05:00,2023-11-05 05:00:00-05:00,0.396,ELEC
2023-11-05 05:00:00-05:00,2023-11-05 05:15:00-05:00,0.897,ELEC
2023-11-05 05:15:00-05:00,2023-11-05 05:30:00-05:00,0.174,ELEC
2023-11-05 05:30:00-05:00,2023-11-05 05:45:00-05:00,0.198,ELEC
2023-11-05 05:45:00-05:00,2023-11-05 06:00:00-05:00,0.174,ELEC
2023-11-05 06:00:00-05:00,2023-11-05 06:15:00-05:00,0.816,ELEC
2023-11-05 06:15:00-05:00,2023-11-05 06:30:00-05:00,1.641,ELEC
2023-11-05 06:30:00-05:00,2023-11-05 06:45:00-05:00,1.065,ELEC
2023-11-05 06:45:00-05:00,2023-11-05 07:00:00-05:00,0.99,ELEC
2023-11-05 07:00:00-05:00,2023-11-05 07:15:00-05:00,1.182,ELEC
2023-11-05 07:15:00-05:00,2023-11-05 07:30:00-05:00,1.077,ELEC
2023-11-05 07:30:00-05:00,2023-11-05 07:45:00-05:00,2.139,ELEC
2023-11-05 07:45:00-05:00,2023-11-05 08:00:00-05:00,1.149,ELEC
2023-11-05 08:00:00-05:00,2023-11-05 08:15:00-05:00,1.218,ELEC
2023-11-05 08:15:00-05:00,2023-11-05 08:30:00-05:00,1.743,ELEC
2023-11-05 08:30:00-05:00,2023-11-05 08:45:00-05:00,1.104,ELEC
2023-11-05 08:45:00-05:00,2023-11-05 09:00:00-05:00,0.981,ELEC
2023-11-05 09:00:00-05:00,2023-11-05 09:15:00-05:00,1.938,ELEC
2023-11-05 09:15:00-05:00,2023-11-05 09:30:00-05:00,0.819,ELEC
2023-11-05 09:30:00-05:00,2023-11-05 09:45:00-05:00,1.161,ELEC
2023-11-05 09:45:00-05:00,2023-11-05 10:00:00-05:00,1.332,ELEC
2023-11-05 10:00:00-05:00,2023-11-05 10:15:00-05:00,0.834,ELEC
2023-11-05 10:15:00-05:00,2023-11-05 10:30:00-05:00,1.014,ELEC
2023-11-05 10:30:00-05:00,2023-11-05 10:45:00-05:00,1.287,ELEC
2023-11-05 10:45:00-05:00,2023-11-05 11:00:00-05:00,0.909,ELEC
2023-11-05 11:00:00-05:00,2023-11-05 11:15:00-05:00,0.957,ELEC
2023-11-05 11:15:00-05:00,2023-11-05 11:30:00-05:00,0.927,ELEC
2023-11-05 11:30:00-05:00,2023-11-05 11:45:00-05:00,0.876,ELEC
2023-11-05 11:45:00-05:00,2023-11-05 12:00:00-05:00,0.849,ELEC
2023-11-05 12:00:00-05:00,2023-11-05 12:15:00-05:00,0.834,ELEC
2023-11-05 12:15:00-05:00,2023-11-05 12:30:00-05:00,1.053,ELEC
2023-11-05 12:30:00-05:00,2023-11-05 12:45:00-05:00,0.636,ELEC
2023-11-05 12:45:00-05:00,2023-11-05 13:00:00-05:00,0.726,ELEC
2023-11-05 13:00:00-05:00,2023-11-05 13:15:00-05:00,0.639,ELEC
2023-11-05 13:15:00-05:00,2023-11-05 13:30:00-05:00,0.702,ELEC
2023-11-05 13:30:00-05:00,2023-11-05 13:45:00-05:00,0.612,ELEC
2023-11-05 13:45:00-05:00,2023-11-05 14:00:00-05:00,0.588,ELEC
2023-11-05 14:00:00-05:00,2023-11-05 14:15:00-05:00,0.624,ELEC
2023-11-05 14:15:00-05:00,2023-11-05 14:30:00-05:00,0.567,ELEC
2023-11-05 14:30:00-05:00,2023-11-05 14:45:00-05:00,0.543,ELEC
2023-11-05 14:45:00-05:00,2023-11-05 15:00:00-05:00,0.51,ELEC
2023-11-05 15:00:00-05:00,2023-11-05 15:15:00-05:00,0.558,ELEC
2023-11-05 15:15:00-05:00,2023-11-05 15:30:00-05:00,0.564,ELEC
2023-11-05 15:30:00-05:00,2023-11-05 15:45:00-05:00,0.564,ELEC
2023-11-05 15:45:00-05:00,2023-11-05 16:00:00-05:00,0.63,ELEC
2023-11-05 16:00:00-05:00,2023-11-05 16:15:00-05:00,0.654,ELEC
2023-11-05 16:15:00-05:00,2023-11-05 16:30:00-05:00,0.717,ELEC
2023-11-05 16:30:00-05:00,2023-11-05 16:45:00-05:00,0.624,ELEC
2023-11-05 16:45:00-05:00,2023-11-05 17:00:00-05:00,0.609,ELEC
2023-11-05 17:00:00-05:00,2023-11-05 17:15:00-05:00,0.486,ELEC
2023-11-05 17:15:00-05:00,2023-11-05 17:30:00-05:00,1.2,ELEC
2023-11-05 17:30:00-05:00,2023-11-05 17:45:00-05:00,1.275,ELEC
2023-11-05 17:45:00-05:00,2023-11-05 18:00:00-05:00,0.816,ELEC
2023-11-05 18:00:00-05:00,2023-11-05 18:15:00-05:00,0.804,ELEC
2023-11-05 18:15:00-05:00,2023-11-05 18:30:00-05:00,0.795,ELEC
2023-11-05 18:30:00-05:00,2023-11-05 18:45:00-05:00,0.873,ELEC
2023-11-05 18:45:00-05:00,2023-11-05 19:00:00-05:00,0.486,ELEC
2023-11-05 19:00:00-05:00,2023-11-05 19:15:00-05:00,0.375,ELEC
2023-11-05 19:15:00-05:00,2023-11-05 19:30:00-05:00,0.429,ELEC
2023-11-05 19:30:00-05:00,2023-11-05 19:45:00-05:00,0.381,ELEC
2023-11-05 19:45:00-05:00,2023-11-05 20:00:00-05:00,0.399,ELEC
2023-11-05 20:00:00-05:00,2023-11-05 20:15:00-05:00,0.402,ELEC
2023-11-05 20:15:00-05:00,2023-11-05 20:30:00-05:00,0.45,ELEC
2023-11-05 20:30:00-05:00,2023-11-05 20:45:00-05:00,0.411,ELEC
2023-11-05 20:45:00-05:00,2023-11-05 21:00:00-05:00,0.393,ELEC
2023-11-05 21:00:00-05:00,2023-11-05 21:15:00-05:00,0.384,ELEC
2023-11-05 21:15:00-05:00,2023-11-05 21:30:00-05:00,0.285,ELEC
2023-11-05 21:30:00-05:00,2023-11-05 21:45:00-05:00,0.3,ELEC
2023-11-05 21:45:00-05:00,2023-11-05 22:00:00-05:00,0.27,ELEC
2023-11-05 22:00:00-05:00,2023-11-05 22:15:00-05:00,0.321,ELEC
2023-11-05 22:15:00-05:00,2023-11-05 22:30:00-05:00,0.357,ELEC
2023-11-05 22:30:00-05:00,2023-11-05 22:45:00-05:00,0.291,ELEC
2023-11-05 22:45:00-05:00,2023-11-05 23:00:00-05:00,0.927,ELEC
2023-11-05 23:00:00-05:00,2023-11-05 23:15:00-05:00,0.516,ELEC
2023-11-05 23:15:00-05:00,2023-11-05 23:30:00-05:00,0.249,ELEC
2023-11-05 23:30:00-05:00,2023-11-05 23:45:00-05:00,0.276,ELEC
2023-11-05 23:45:00-05:00,2023-11-06 00:00:00-05:00,0.249,ELEC
2023-11-06 00:00:00-05:00,2023-11-06 00:15:00-05:00,0.231,ELEC
2023-11-06 00:15:00-05:00,2023-11-06 00:30:00-05:00,0.162,ELEC
2023-11-06 00:30:00-05:00,2023-11-06 00:45:00-05:00,0.735,ELEC
2023-11-06 00:45:00-05:00,2023-11-06 01:00:00-05:00,0.399,ELEC
2023-11-06 01:00:00-05:00,2023-11-06 01:15:00-05:00,0.153,ELEC
2023-11-06 01:15:00-05:00,2023-11-06 01:30:00-05:00,0.177,ELEC
2023-11-06 01:30:00-05:00,2023-11-06 01:45:00-05:00,0.156,ELEC
2023-11-06 01:45:00-05:00,2023-11-06 02:00:00-05:00,0.171,ELEC
2023-11-06 02:00:00-05:00,2023-11-06 02:15:00-05:00,0.762,ELEC
2023-11-06 02:15:00-05:00,2023-11-06 02:30:00-05:00,0.33,ELEC
2023-11-06 02:30:00-05:00,2023-11-06 02:45:00-05:00,0.171,ELEC
2023-11-06 02:45:00-05:00,2023-11-06 03:00:00-05:00,0.153,ELEC
2023-11-06 03:00:00-05:00,2023-11-06 03:15:00-05:00,0.225,ELEC
2023-11-06 03:15:00-05:00,2023-11-06 03:30:00-05:00,1.107,ELEC
2023-11-06 03:30:00-05:00,2023-11-06 03:45:00-05:00,0.171,ELEC
2023-11-06 03:45:00-05:00,2023-11-06 04:00:00-05:00,0.186,ELEC
2023-11-06 04:00:00-05:00,2023-11-06 04:15:00-05:00,0.153,ELEC
2023-11-06 04:15:00-05:00,2023-11-06 04:30:00-05:00,0.177,ELEC
2023-11-06 04:30:00-05:00,2023-11-06 04:45:00-05:00,0.996,ELEC
2023-11-06 04:45:00-05:00,2023-11-06 05:00:00-05:00,0.15,ELEC
2023-11-06 05:00:00-05:00,2023-11-06 05:15:00-05:00,0.198,ELEC
2023-11-06 05:15:00-05:00,2023-11-06 05:30:00-05:00,0.195,ELEC
2023-11-06 05:30:00-05:00,2023-11-06 05:45:00-05:00,0.636,ELEC
2023-11-06 05:45:00-05:00,2023-11-06 06:00:00-05:00,0.729,ELEC
2023-11-06 06:00:00-05:00,2023-11-06 06:15:00-05:00,1.008,ELEC
2023-11-06 06:15:00-05:00,2023-11-06 06:30:00-05:00,0.942,ELEC
2023-11-06 06:30:00-05:00,2023-11-06 06:45:00-05:00,2.376,ELEC
2023-11-06 06:45:00-05:00,2023-11-06 07:00:00-05:00,1.602,ELEC
2023-11-06 07:00:00-05:00,2023-11-06 07:15:00-05:00,2.409,ELEC
2023-11-06 07:15:00-05:00,2023-11-06 07:30:00-05:00,1.479,ELEC
2023-11-06 07:30:00-05:00,2023-11-06 07:45:00-05:00,1.938,ELEC
2023-11-06 07:45:00-05:00,2023-11-06 08:00:00-05:00,1.98,ELEC
2023-11-06 08:00:00-05:00,2023-11-06 08:15:00-05:00,1.65,ELEC
2023-11-06 08:15:00-05:00,2023-11-06 08:30:00-05:00,1.896,ELEC
2023-11-06 08:30:00-05:00,2023-11-06 08:45:00-05:00,1.356,ELEC
2023-11-06 08:45:00-05:00,2023-11-06 09:00:00-05:00,1.215,ELEC
2023-11-06 09:00:00-05:00,2023-11-06 09:15:00-05:00,1.899,ELEC
2023-11-06 09:15:00-05:00,2023-11-06 09:30:00-05:00,1.29,ELEC
2023-11-06 09:30:00-05:00,2023-11-06 09:45:00-05:00,1.026,ELEC
2023-11-06 09:45:00-05:00,2023-11-06 10:00:00-05:00,1.278,ELEC
2023-11-06 10:00:00-05:00,2023-11-06 10:15:00-05:00,1.11,ELEC
2023-11-06 10:15:00-05:00,2023-11-06 10:30:00-05:00,1.095,ELEC
2023-11-06 10:30:00-05:00,2023-11-06 10:45:00-05:00,1.089,ELEC
2023-11-06 10:45:00-05:00,2023-11-06 11:00:00-05:00,1.068,ELEC
2023-11-06 11:00:00-05:00,2023-11-06 11:15:00-05:00,1.185,ELEC
2023-11-06 11:15:00-05:00,2023-11-06 11:30:00-05:00,1.155,ELEC
2023-11-06 11:30:00-05:00,2023-11-06 11:45:00-05:00,1.056,ELEC
2023-11-06 11:45:00-05:00,2023-11-06 12:00:00-05:00,1.356,ELEC
