start_time,end_time,consumption,type
2023-03-16 09:00:00-04:00,2023-03-16 09:15:00-04:00,2.409,ELEC
2023-03-16 09:15:00-04:00,2023-03-16 09:30:00-04:00,2.583,ELEC
2023-03-16 09:30:00-04:00,2023-03-16 09:45:00-04:00,2.265,ELEC
2023-03-16 09:45:00-04:00,2023-03-16 10:00:00-04:00,2.91,ELEC
2023-03-16 10:00:00-04:00,2023-03-16 10:15:00-04:00,1.926,ELEC
2023-03-16 10:15:00-04:00,2023-03-16 10:30:00-04:00,2.175,ELEC
2023-03-16 10:30:00-04:00,2023-03-16 10:45:00-04:00,1.779,ELEC
2023-03-16 10:45:00-04:00,2023-03-16 11:00:00-04:00,1.761,ELEC
2023-03-16 11:00:00-04:00,2023-03-16 11:15:00-04:00,2.355,ELEC
2023-03-16 11:15:00-04:00,2023-03-16 11:30:00-04:00,1.674,ELEC
2023-03-16 11:30:00-04:00,2023-03-16 11:45:00-04:00,2.412,ELEC
2023-03-16 11:45:00-04:00,2023-03-16 12:00:00-04:00,1.707,ELEC
2023-03-16 12:00:00-04:00,2023-03-16 12:15:00-04:00,2.136,ELEC
2023-03-16 12:15:00-04:00,2023-03-16 12:30:00-04:00,1.593,ELEC
2023-03-16 12:30:00-04:00,2023-03-16 12:45:00-04:00,1.764,ELEC
2023-03-16 12:45:00-04:00,2023-03-16 13:00:00-04:00,1.275,ELEC
2023-03-16 13:00:00-04:00,2023-03-16 13:15:00-04:00,1.785,ELEC
2023-03-16 13:15:00-04:00,2023-03-16 13:30:00-04:00,1.641,ELEC
2023-03-16 13:30:00-04:00,2023-03-16 13:45:00-04:00,1.203,ELEC
2023-03-16 13:45:00-04:00,2023-03-16 14:00:00-04:00,1.278,ELEC
2023-03-16 14:00:00-04:00,2023-03-16 14:15:00-04:00,1.344,ELEC
2023-03-16 14:15:00-04:00,2023-03-16 14:30:00-04:00,1.761,ELEC
2023-03-16 14:30:00-04:00,2023-03-16 14:45:00-04:00,1.164,ELEC
2023-03-16 14:45:00-04:00,2023-03-16 15:00:00-04:00,1.161,ELEC
2023-03-16 15:00:00-04:00,2023-03-16 15:15:00-04:00,1.131,ELEC
2023-03-16 15:15:00-04:00,2023-03-16 15:30:00-04:00,1.716,ELEC
2023-03-16 15:30:00-04:00,2023-03-16 15:45:00-04:00,1.167,ELEC
2023-03-16 15:45:00-04:00,2023-03-16 16:00:00-04:00,1.011,ELEC
2023-03-16 16:00:00-04:00,2023-03-16 16:15:00-04:00,1.026,ELEC
2023-03-16 16:15:00-04:00,2023-03-16 16:30:00-04:00,1.029,ELEC
2023-03-16 16:30:00-04:00,2023-03-16 16:45:00-04:00,1.827,ELEC
2023-03-16 16:45:00-04:00,2023-03-16 17:00:00-04:00,0.966,ELEC
2023-03-16 17:00:00-04:00,2023-03-16 17:15:00-04:00,0.885,ELEC
2023-03-16 17:15:00-04:00,2023-03-16 17:30:00-04:00,0.975,ELEC
2023-03-16 17:30:00-04:00,2023-03-16 17:45:00-04:00,1.311,ELEC
2023-03-16 17:45:00-04:00,2023-03-16 18:00:00-04:00,1.179,ELEC
2023-03-16 18:00:00-04:00,2023-03-16 18:15:00-04:00,1.107,ELEC
2023-03-16 18:15:00-04:00,2023-03-16 18:30:00-04:00,1.068,ELEC
2023-03-16 18:30:00-04:00,2023-03-16 18:45:00-04:00,1.041,ELEC
2023-03-16 18:45:00-04:00,2023-03-16 19:00:00-04:00,1.839,ELEC
2023-03-16 19:00:00-04:00,2023-03-16 19:15:00-04:00,1.098,ELEC
2023-03-16 19:15:00-04:00,2023-03-16 19:30:00-04:00,1.329,ELEC
2023-03-16 19:30:00-04:00,2023-03-16 19:45:00-04:00,1.287,ELEC
2023-03-16 19:45:00-04:00,2023-03-16 20:00:00-04:00,1.035,ELEC
2023-03-16 20:00:00-04:00,2023-03-16 20:15:00-04:00,0.882,ELEC
2023-03-16 20:15:00-04:00,2023-03-16 20:30:00-04:00,0.768,ELEC
2023-03-16 20:30:00-04:00,2023-03-16 20:45:00-04:00,1.515,ELEC
2023-03-16 20:45:00-04:00,2023-03-16 21:00:00-04:00,0.828,ELEC
2023-03-16 21:00:00-04:00,2023-03-16 21:15:00-04:00,0.417,ELEC
2023-03-16 21:15:00-04:00,2023-03-16 21:30:00-04:00,0.477,ELEC
2023-03-16 21:30:00-04:00,2023-03-16 21:45:00-04:00,0.684,ELEC
2023-03-16 21:45:00-04:00,2023-03-16 22:00:00-04:00,0.684,ELEC
2023-03-16 22:00:00-04:00,2023-03-16 22:15:00-04:00,0.618,ELEC
2023-03-16 22:15:00-04:00,2023-03-16 22:30:00-04:00,0.636,ELEC
2023-03-16 22:30:00-04:00,2023-03-16 22:45:00-04:00,0.642,ELEC
2023-03-16 22:45:00-04:00,2023-03-16 23:00:00-04:00,0.759,ELEC
2023-03-16 23:00:00-04:00,2023-03-16 23:15:00-04:00,0.666,ELEC
2023-03-16 23:15:00-04:00,2023-03-16 23:30:00-04:00,0.72,ELEC
2023-03-16 23:30:00-04:00,2023-03-16 23:45:00-04:00,0.51,ELEC
2023-03-16 23:45:00-04:00,2023-03-17 00:00:00-04:00,0.588,ELEC
2023-03-17 00:00:00-04:00,2023-03-17 00:15:00-04:00,0.342,ELEC
2023-03-17 00:15:00-04:00,2023-03-17 00:30:00-04:00,0.342,ELEC
2023-03-17 00:30:00-04:00,2023-03-17 00:45:00-04:00,0.411,ELEC
2023-03-17 00:45:00-04:00,2023-03-17 01:00:00-04:00,0.438,ELEC
2023-03-17 01:00:00-04:00,2023-03-17 01:15:00-04:00,0.456,ELEC
2023-03-17 01:15:00-04:00,2023-03-17 01:30:00-04:00,0.402,ELEC
2023-03-17 01:30:00-04:00,2023-03-17 01:45:00-04:00,0.387,ELEC
2023-03-17 01:45:00-04:00,2023-03-17 02:00:00-04:00,0.549,ELEC
2023-03-17 02:00:00-04:00,2023-03-17 02:15:00-04:00,1.386,ELEC
2023-03-17 02:15:00-04:00,2023-03-17 02:30:00-04:00,0.447,ELEC
2023-03-17 02:30:00-04:00,2023-03-17 02:45:00-04:00,0.522,ELEC
2023-03-17 02:45:00-04:00,2023-03-17 03:00:00-04:00,0.438,ELEC
2023-03-17 03:00:00-04:00,2023-03-17 03:15:00-04:00,0.588,ELEC
2023-03-17 03:15:00-04:00,2023-03-17 03:30:00-04:00,1.251,ELEC
2023-03-17 03:30:00-04:00,2023-03-17 03:45:00-04:00,0.462,ELEC
2023-03-17 03:45:00-04:00,2023-03-17 04:00:00-04:00,0.42,ELEC
2023-03-17 04:00:00-04:00,2023-03-17 04:15:00-04:00,0.597,ELEC
2023-03-17 04:15:00-04:00,2023-03-17 04:30:00-04:00,0.477,ELEC
2023-03-17 04:30:00-04:00,2023-03-17 04:45:00-04:00,1.416,ELEC
2023-03-17 04:45:00-04:00,2023-03-17 05:00:00-04:00,0.726,ELEC
2023-03-17 05:00:00-04:00,2023-03-17 05:15:00-04:00,0.516,ELEC
2023-03-17 05:15:00-04:00,2023-03-17 05:30:00-04:00,0.531,ELEC
2023-03-17 05:30:00-04:00,2023-03-17 05:45:00-04:00,0.579,ELEC
2023-03-17 05:45:00-04:00,2023-03-17 06:00:00-04:00,1.461,ELEC
2023-03-17 06:00:00-04:00,2023-03-17 06:15:00-04:00,0.708,ELEC
2023-03-17 06:15:00-04:00,2023-03-17 06:30:00-04:00,0.738,ELEC
2023-03-17 06:30:00-04:00,2023-03-17 06:45:00-04:00,3.006,ELEC
2023-03-17 06:45:00-04:00,2023-03-17 07:00:00-04:00,2.148,ELEC
2023-03-17 07:00:00-04:00,2023-03-17 07:15:00-04:00,2.004,ELEC
2023-03-17 07:15:00-04:00,2023-03-17 07:30:00-04:00,1.671,ELEC
2023-03-17 07:30:00-04:00,2023-03-17 07:45:00-04:00,1.68,ELEC
2023-03-17 07:45:00-04:00,2023-03-17 08:00:00-04:00,1.893,ELEC
2023-03-17 08:00:00-04:00,2023-03-17 08:15:00-04:00,2.286,ELEC
2023-03-17 08:15:00-04:00,2023-03-17 08:30:00-04:00,1.839,ELEC
2023-03-17 08:30:00-04:00,2023-03-17 08:45:00-04:00,1.845,ELEC
2023-03-17 08:45:00-04:00,2023-03-17 09:00:00-04:00,1.371,ELEC
2023-03-17 09:00:00-04:00,2023-03-17 09:15:00-04:00,1.245,ELEC
2023-03-17 09:15:00-04:00,2023-03-17 09:30:00-04:00,1.869,ELEC
2023-03-17 09:30:00-04:00,2023-03-17 09:45:00-04:00,1.758,ELEC
2023-03-17 09:45:00-04:00,2023-03-17 10:00:00-04:00,1.344,ELEC
2023-03-17 10:00:00-04:00,2023-03-17 10:15:00-04:00,1.26,ELEC
2023-03-17 10:15:00-04:00,2023-03-17 10:30:00-04:00,2.007,ELEC
2023-03-17 10:30:00-04:00,2023-03-17 10:45:00-04:00,1.317,ELEC
2023-03-17 10:45:00-04:00,2023-03-17 11:00:00-04:00,1.203,ELEC
2023-03-17 11:00:00-04:00,2023-03-17 11:15:00-04:00,2.427,ELEC
2023-03-17 11:15:00-04:00,2023-03-17 11:30:00-04:00,1.152,ELEC
2023-03-17 11:30:00-04:00,2023-03-17 11:45:00-04:00,1.362,ELEC
2023-03-17 11:45:00-04:00,2023-03-17 12:00:00-04:00,1.425,ELEC
2023-03-17 12:00:00-04:00,2023-03-17 12:15:00-04:00,1.059,ELEC
2023-03-17 12:15:00-04:00,2023-03-17 12:30:00-04:00,1.794,ELEC
2023-03-17 12:30:00-04:00,2023-03-17 12:45:00-04:00,1.023,ELEC
2023-03-17 12:45:00-04:00,2023-03-17 13:00:00-04:00,1.467,ELEC
2023-03-17 13:00:00-04:00,2023-03-17 13:15:00-04:00,0.999,ELEC
2023-03-17 13:15:00-04:00,2023-03-17 13:30:00-04:00,1.422,ELEC
2023-03-17 13:30:00-04:00,2023-03-17 13:45:00-04:00,0.987,ELEC
2023-03-17 13:45:00-04:00,2023-03-17 14:00:00-04:00,1.212,ELEC
2023-03-17 14:00:00-04:00,2023-03-17 14:15:00-04:00,1.32,ELEC
2023-03-17 14:15:00-04:00,2023-03-17 14:30:00-04:00,1.197,ELEC
2023-03-17 14:30:00-04:00,2023-03-17 14:45:00-04:00,1.056,ELEC
2023-03-17 14:45:00-04:00,2023-03-17 15:00:00-04:00,1.272,ELEC
2023-03-17 15:00:00-04:00,2023-03-17 15:15:00-04:00,1.461,ELEC
2023-03-17 15:15:00-04:00,2023-03-17 15:30:00-04:00,1.134,ELEC
2023-03-17 15:30:00-04:00,2023-03-17 15:45:00-04:00,1.059,ELEC
2023-03-17 15:45:00-04:00,2023-03-17 16:00:00-04:00,0.906,ELEC
2023-03-17 16:00:00-04:00,2023-03-17 16:15:00-04:00,1.137,ELEC
2023-03-17 16:15:00-04:00,2023-03-17 16:30:00-04:00,1.14,ELEC
2023-03-17 16:30:00-04:00,2023-03-17 16:45:00-04:00,1.014,ELEC
2023-03-17 16:45:00-04:00,2023-03-17 17:00:00-04:00,1.059,ELEC
2023-03-17 17:00:00-04:00,2023-03-17 17:15:00-04:00,1.143,ELEC
2023-03-17 17:15:00-04:00,2023-03-17 17:30:00-04:00,1.386,ELEC
2023-03-17 17:30:00-04:00,2023-03-17 17:45:00-04:00,1.131,ELEC
2023-03-17 17:45:00-04:00,2023-03-17 18:00:00-04:00,0.915,ELEC
2023-03-17 18:00:00-04:00,2023-03-17 18:15:00-04:00,0.945,ELEC
2023-03-17 18:15:00-04:00,2023-03-17 18:30:00-04:00,0.924,ELEC
2023-03-17 18:30:00-04:00,2023-03-17 18:45:00-04:00,0.9,ELEC
2023-03-17 18:45:00-04:00,2023-03-17 19:00:00-04:00,0.924,ELEC
2023-03-17 19:00:00-04:00,2023-03-17 19:15:00-04:00,1.395,ELEC
2023-03-17 19:15:00-04:00,2023-03-17 19:30:00-04:00,0.984,ELEC
2023-03-17 19:30:00-04:00,2023-03-17 19:45:00-04:00,0.78,ELEC
2023-03-17 19:45:00-04:00,2023-03-17 20:00:00-04:00,1.038,ELEC
2023-03-17 20:00:00-04:00,2023-03-17 20:15:00-04:00,0.906,ELEC
2023-03-17 20:15:00-04:00,2023-03-17 20:30:00-04:00,0.783,ELEC
2023-03-17 20:30:00-04:00,2023-03-17 20:45:00-04:00,0.615,ELEC
2023-03-17 20:45:00-04:00,2023-03-17 21:00:00-04:00,0.84,ELEC
2023-03-17 21:00:00-04:00,2023-03-17 21:15:00-04:00,0.444,ELEC
2023-03-17 21:15:00-04:00,2023-03-17 21:30:00-04:00,0.528,ELEC
2023-03-17 21:30:00-04:00,2023-03-17 21:45:00-04:00,0.576,ELEC
2023-03-17 21:45:00-04:00,2023-03-17 22:00:00-04:00,0.588,ELEC
2023-03-17 22:00:00-04:00,2023-03-17 22:15:00-04:00,0.591,ELEC
2023-03-17 22:15:00-04:00,2023-03-17 22:30:00-04:00,0.708,ELEC
2023-03-17 22:30:00-04:00,2023-03-17 22:45:00-04:00,0.858,ELEC
2023-03-17 22:45:00-04:00,2023-03-17 23:00:00-04:00,0.564,ELEC
2023-03-17 23:00:00-04:00,2023-03-17 23:15:00-04:00,0.447,ELEC
2023-03-17 23:15:00-04:00,2023-03-17 23:30:00-04:00,0.387,ELEC
2023-03-17 23:30:00-04:00,2023-03-17 23:45:00-04:00,0.372,ELEC
2023-03-17 23:45:00-04:00,2023-03-18 00:00:00-04:00,0.456,ELEC
2023-06-10 00:00:00-04:00,2023-06-10 00:15:00-04:00,0.252,ELEC
2023-06-10 00:15:00-04:00,2023-06-10 00:30:00-04:00,0.255,ELEC
2023-06-10 00:30:00-04:00,2023-06-10 00:45:00-04:00,0.303,ELEC
2023-06-10 00:45:00-04:00,2023-06-10 01:00:00-04:00,0.33,ELEC
2023-06-10 01:00:00-04:00,2023-06-10 01:15:00-04:00,0.279,ELEC
2023-06-10 01:15:00-04:00,2023-06-10 01:30:00-04:00,0.276,ELEC
2023-06-10 01:30:00-04:00,2023-06-10 01:45:00-04:00,0.231,ELEC
2023-06-10 01:45:00-04:00,2023-06-10 02:00:00-04:00,0.186,ELEC
2023-06-10 02:00:00-04:00,2023-06-10 02:15:00-04:00,0.189,ELEC
2023-06-10 02:15:00-04:00,2023-06-10 02:30:00-04:00,0.198,ELEC
2023-06-10 02:30:00-04:00,2023-06-10 02:45:00-04:00,0.183,ELEC
2023-06-10 02:45:00-04:00,2023-06-10 03:00:00-04:00,0.204,ELEC
2023-06-10 03:00:00-04:00,2023-06-10 03:15:00-04:00,0.216,ELEC
2023-06-10 03:15:00-04:00,2023-06-10 03:30:00-04:00,0.189,ELEC
2023-06-10 03:30:00-04:00,2023-06-10 03:45:00-04:00,0.192,ELEC
2023-06-10 03:45:00-04:00,2023-06-10 04:00:00-04:00,0.21,ELEC
2023-06-10 04:00:00-04:00,2023-06-10 04:15:00-04:00,0.213,ELEC
2023-06-10 04:15:00-04:00,2023-06-10 04:30:00-04:00,0.189,ELEC
2023-06-10 04:30:00-04:00,2023-06-10 04:45:00-04:00,0.192,ELEC
2023-06-10 04:45:00-04:00,2023-06-10 05:00:00-04:00,0.183,ELEC
2023-06-10 05:00:00-04:00,2023-06-10 05:15:00-04:00,0.183,ELEC
2023-06-10 05:15:00-04:00,2023-06-10 05:30:00-04:00,0.189,ELEC
2023-06-10 05:30:00-04:00,2023-06-10 05:45:00-04:00,0.186,ELEC
2023-06-10 05:45:00-04:00,2023-06-10 06:00:00-04:00,0.207,ELEC
2023-06-10 06:00:00-04:00,2023-06-10 06:15:00-04:00,0.219,ELEC
2023-06-10 06:15:00-04:00,2023-06-10 06:30:00-04:00,0.198,ELEC
2023-06-10 06:30:00-04:00,2023-06-10 06:45:00-04:00,0.171,ELEC
2023-06-10 06:45:00-04:00,2023-06-10 07:00:00-04:00,0.21,ELEC
2023-06-10 07:00:00-04:00,2023-06-10 07:15:00-04:00,0.195,ELEC
2023-06-10 07:15:00-04:00,2023-06-10 07:30:00-04:00,0.171,ELEC
2023-06-10 07:30:00-04:00,2023-06-10 07:45:00-04:00,0.183,ELEC
2023-06-10 07:45:00-04:00,2023-06-10 08:00:00-04:00,0.225,ELEC
2023-06-10 08:00:00-04:00,2023-06-10 08:15:00-04:00,0.471,ELEC
2023-06-10 08:15:00-04:00,2023-06-10 08:30:00-04:00,0.225,ELEC
2023-06-10 08:30:00-04:00,2023-06-10 08:45:00-04:00,0.21,ELEC
2023-06-10 08:45:00-04:00,2023-06-10 09:00:00-04:00,0.285,ELEC
2023-06-10 09:00:00-04:00,2023-06-10 09:15:00-04:00,0.33,ELEC
2023-06-10 09:15:00-04:00,2023-06-10 09:30:00-04:00,0.387,ELEC
2023-06-10 09:30:00-04:00,2023-06-10 09:45:00-04:00,0.885,ELEC
2023-06-10 09:45:00-04:00,2023-06-10 10:00:00-04:00,0.525,ELEC
2023-06-10 10:00:00-04:00,2023-06-10 10:15:00-04:00,0.48,ELEC
2023-06-10 10:15:00-04:00,2023-06-10 10:30:00-04:00,0.471,ELEC
2023-06-10 10:30:00-04:00,2023-06-10 10:45:00-04:00,0.471,ELEC
2023-06-10 10:45:00-04:00,2023-06-10 11:00:00-04:00,0.504,ELEC
2023-06-10 11:00:00-04:00,2023-06-10 11:15:00-04:00,0.552,ELEC
2023-06-10 11:15:00-04:00,2023-06-10 11:30:00-04:00,0.54,ELEC
2023-06-10 11:30:00-04:00,2023-06-10 11:45:00-04:00,0.618,ELEC
2023-06-10 11:45:00-04:00,2023-06-10 12:00:00-04:00,0.522,ELEC
2023-06-10 12:00:00-04:00,2023-06-10 12:15:00-04:00,0.567,ELEC
2023-06-10 12:15:00-04:00,2023-06-10 12:30:00-04:00,0.567,ELEC
2023-06-10 12:30:00-04:00,2023-06-10 12:45:00-04:00,0.519,ELEC
2023-06-10 12:45:00-04:00,2023-06-10 13:00:00-04:00,0.525,ELEC
2023-06-10 13:00:00-04:00,2023-06-10 13:15:00-04:00,0.558,ELEC
2023-06-10 13:15:00-04:00,2023-06-10 13:30:00-04:00,0.792,ELEC
2023-06-10 13:30:00-04:00,2023-06-10 13:45:00-04:00,0.585,ELEC
2023-06-10 13:45:00-04:00,2023-06-10 14:00:00-04:00,0.492,ELEC
2023-06-10 14:00:00-04:00,2023-06-10 14:15:00-04:00,0.51,ELEC
2023-06-10 14:15:00-04:00,2023-06-10 14:30:00-04:00,0.675,ELEC
2023-06-10 14:30:00-04:00,2023-06-10 14:45:00-04:00,0.633,ELEC
2023-06-10 14:45:00-04:00,2023-06-10 15:00:00-04:00,0.609,ELEC
2023-06-10 15:00:00-04:00,2023-06-10 15:15:00-04:00,0.651,ELEC
2023-06-10 15:15:00-04:00,2023-06-10 15:30:00-04:00,0.609,ELEC
2023-06-10 15:30:00-04:00,2023-06-10 15:45:00-04:00,0.624,ELEC
2023-06-10 15:45:00-04:00,2023-06-10 16:00:00-04:00,0.561,ELEC
2023-06-10 16:00:00-04:00,2023-06-10 16:15:00-04:00,0.486,ELEC
2023-06-10 16:15:00-04:00,2023-06-10 16:30:00-04:00,0.567,ELEC
2023-06-10 16:30:00-04:00,2023-06-10 16:45:00-04:00,0.6,ELEC
2023-06-10 16:45:00-04:00,2023-06-10 17:00:00-04:00,0.582,ELEC
2023-06-10 17:00:00-04:00,2023-06-10 17:15:00-04:00,0.447,ELEC
2023-06-10 17:15:00-04:00,2023-06-10 17:30:00-04:00,0.408,ELEC
2023-06-10 17:30:00-04:00,2023-06-10 17:45:00-04:00,0.798,ELEC
2023-06-10 17:45:00-04:00,2023-06-10 18:00:00-04:00,0.579,ELEC
2023-06-10 18:00:00-04:00,2023-06-10 18:15:00-04:00,0.264,ELEC
2023-06-10 18:15:00-04:00,2023-06-10 18:30:00-04:00,0.324,ELEC
2023-06-10 18:30:00-04:00,2023-06-10 18:45:00-04:00,0.426,ELEC
2023-06-10 18:45:00-04:00,2023-06-10 19:00:00-04:00,0.423,ELEC
2023-06-10 19:00:00-04:00,2023-06-10 19:15:00-04:00,0.384,ELEC
2023-06-10 19:15:00-04:00,2023-06-10 19:30:00-04:00,0.372,ELEC
2023-06-10 19:30:00-04:00,2023-06-10 19:45:00-04:00,0.315,ELEC
2023-06-10 19:45:00-04:00,2023-06-10 20:00:00-04:00,0.237,ELEC
2023-06-11 00:00:00-04:00,2023-06-11 00:15:00-04:00,0.309,ELEC
2023-06-11 00:15:00-04:00,2023-06-11 00:30:00-04:00,0.468,ELEC
2023-06-11 00:30:00-04:00,2023-06-11 00:45:00-04:00,0.504,ELEC
2023-06-11 00:45:00-04:00,2023-06-11 01:00:00-04:00,0.204,ELEC
2023-06-11 01:00:00-04:00,2023-06-11 01:15:00-04:00,0.171,ELEC
2023-06-11 01:15:00-04:00,2023-06-11 01:30:00-04:00,0.168,ELEC
2023-06-11 01:30:00-04:00,2023-06-11 01:45:00-04:00,0.186,ELEC
2023-06-11 01:45:00-04:00,2023-06-11 02:00:00-04:00,0.204,ELEC
2023-06-11 02:00:00-04:00,2023-06-11 02:15:00-04:00,0.201,ELEC
2023-06-11 02:15:00-04:00,2023-06-11 02:30:00-04:00,0.186,ELEC
2023-06-11 02:30:00-04:00,2023-06-11 02:45:00-04:00,0.186,ELEC
2023-06-11 02:45:00-04:00,2023-06-11 03:00:00-04:00,0.189,ELEC
2023-06-11 03:00:00-04:00,2023-06-11 03:15:00-04:00,0.186,ELEC
2023-06-11 03:15:00-04:00,2023-06-11 03:30:00-04:00,0.198,ELEC
2023-06-11 03:30:00-04:00,2023-06-11 03:45:00-04:00,0.204,ELEC
2023-06-11 03:45:00-04:00,2023-06-11 04:00:00-04:00,0.207,ELEC
2023-06-11 04:00:00-04:00,2023-06-11 04:15:00-04:00,0.174,ELEC
2023-06-11 04:15:00-04:00,2023-06-11 04:30:00-04:00,0.165,ELEC
2023-06-11 04:30:00-04:00,2023-06-11 04:45:00-04:00,0.195,ELEC
2023-06-11 04:45:00-04:00,2023-06-11 05:00:00-04:00,0.183,ELEC
2023-06-11 05:00:00-04:00,2023-06-11 05:15:00-04:00,0.198,ELEC
2023-06-11 05:15:00-04:00,2023-06-11 05:30:00-04:00,0.213,ELEC
2023-06-11 05:30:00-04:00,2023-06-11 05:45:00-04:00,0.189,ELEC
2023-06-11 05:45:00-04:00,2023-06-11 06:00:00-04:00,0.201,ELEC
2023-06-11 06:00:00-04:00,2023-06-11 06:15:00-04:00,0.183,ELEC
2023-06-11 06:15:00-04:00,2023-06-11 06:30:00-04:00,0.153,ELEC
2023-06-11 06:30:00-04:00,2023-06-11 06:45:00-04:00,0.273,ELEC
2023-06-11 06:45:00-04:00,2023-06-11 07:00:00-04:00,0.324,ELEC
2023-06-11 07:00:00-04:00,2023-06-11 07:15:00-04:00,0.291,ELEC
2023-06-11 07:15:00-04:00,2023-06-11 07:30:00-04:00,0.294,ELEC
2023-06-11 07:30:00-04:00,2023-06-11 07:45:00-04:00,0.33,ELEC
2023-06-11 07:45:00-04:00,2023-06-11 08:00:00-04:00,0.327,ELEC
2023-06-11 08:00:00-04:00,2023-06-11 08:15:00-04:00,0.597,ELEC
2023-06-11 08:15:00-04:00,2023-06-11 08:30:00-04:00,0.42,ELEC
2023-06-11 08:30:00-04:00,2023-06-11 08:45:00-04:00,0.387,ELEC
2023-06-11 08:45:00-04:00,2023-06-11 09:00:00-04:00,0.372,ELEC
2023-06-11 09:00:00-04:00,2023-06-11 09:15:00-04:00,0.345,ELEC
2023-06-11 09:15:00-04:00,2023-06-11 09:30:00-04:00,0.348,ELEC
2023-06-11 09:30:00-04:00,2023-06-11 09:45:00-04:00,0.342,ELEC
2023-06-11 09:45:00-04:00,2023-06-11 10:00:00-04:00,0.351,ELEC
2023-06-11 10:00:00-04:00,2023-06-11 10:15:00-04:00,0.414,ELEC
2023-06-11 10:15:00-04:00,2023-06-11 10:30:00-04:00,0.465,ELEC
2023-06-11 10:30:00-04:00,2023-06-11 10:45:00-04:00,0.468,ELEC
2023-06-11 10:45:00-04:00,2023-06-11 11:00:00-04:00,0.456,ELEC
2023-06-11 11:00:00-04:00,2023-06-11 11:15:00-04:00,0.579,ELEC
2023-06-11 11:15:00-04:00,2023-06-11 11:30:00-04:00,0.801,ELEC
2023-06-11 11:30:00-04:00,2023-06-11 11:45:00-04:00,0.582,ELEC
2023-06-11 11:45:00-04:00,2023-06-11 12:00:00-04:00,0.57,ELEC
2023-06-11 12:00:00-04:00,2023-06-11 12:15:00-04:00,0.561,ELEC
2023-06-11 12:15:00-04:00,2023-06-11 12:30:00-04:00,0.744,ELEC
2023-06-11 12:30:00-04:00,2023-06-11 12:45:00-04:00,0.534,ELEC
2023-06-11 12:45:00-04:00,2023-06-11 13:00:00-04:00,0.498,ELEC
2023-06-11 13:00:00-04:00,2023-06-11 13:15:00-04:00,0.549,ELEC
2023-06-11 13:15:00-04:00,2023-06-11 13:30:00-04:00,0.651,ELEC
2023-06-11 13:30:00-04:00,2023-06-11 13:45:00-04:00,0.651,ELEC
2023-06-11 13:45:00-04:00,2023-06-11 14:00:00-04:00,0.567,ELEC
2023-06-11 14:00:00-04:00,2023-06-11 14:15:00-04:00,0.504,ELEC
2023-06-11 14:15:00-04:00,2023-06-11 14:30:00-04:00,0.66,ELEC
2023-06-11 14:30:00-04:00,2023-06-11 14:45:00-04:00,0.711,ELEC
2023-06-11 14:45:00-04:00,2023-06-11 15:00:00-04:00,0.507,ELEC
2023-06-11 15:00:00-04:00,2023-06-11 15:15:00-04:00,0.537,ELEC
2023-06-11 15:15:00-04:00,2023-06-11 15:30:00-04:00,0.588,ELEC
2023-06-11 15:30:00-04:00,2023-06-11 15:45:00-04:00,0.546,ELEC
2023-06-11 15:45:00-04:00,2023-06-11 16:00:00-04:00,0.564,ELEC
2023-06-11 16:00:00-04:00,2023-06-11 16:15:00-04:00,0.555,ELEC
2023-06-11 16:15:00-04:00,2023-06-11 16:30:00-04:00,0.555,ELEC
2023-06-11 16:30:00-04:00,2023-06-11 16:45:00-04:00,0.594,ELEC
2023-06-11 16:45:00-04:00,2023-06-11 17:00:00-04:00,1.188,ELEC
2023-06-11 17:00:00-04:00,2023-06-11 17:15:00-04:00,0.687,ELEC
2023-06-11 17:15:00-04:00,2023-06-11 17:30:00-04:00,0.477,ELEC
2023-06-11 17:30:00-04:00,2023-06-11 17:45:00-04:00,0.516,ELEC
2023-06-11 17:45:00-04:00,2023-06-11 18:00:00-04:00,0.519,ELEC
2023-06-11 18:00:00-04:00,2023-06-11 18:15:00-04:00,0.546,ELEC
2023-06-11 18:15:00-04:00,2023-06-11 18:30:00-04:00,0.852,ELEC
2023-06-11 18:30:00-04:00,2023-06-11 18:45:00-04:00,1.065,ELEC
2023-06-11 18:45:00-04:00,2023-06-11 19:00:00-04:00,0.714,ELEC
2023-06-11 19:00:00-04:00,2023-06-11 19:15:00-04:00,0.558,ELEC
2023-06-11 19:15:00-04:00,2023-06-11 19:30:00-04:00,0.501,ELEC
2023-06-11 19:30:00-04:00,2023-06-11 19:45:00-04:00,0.876,ELEC
2023-06-11 19:45:00-04:00,2023-06-11 20:00:00-04:00,0.909,ELEC
2023-06-11 20:00:00-04:00,2023-06-11 20:15:00-04:00,0.978,ELEC
2023-06-11 20:15:00-04:00,2023-06-11 20:30:00-04:00,0.417,ELEC
2023-06-11 20:30:00-04:00,2023-06-11 20:45:00-04:00,0.78,ELEC
2023-06-11 20:45:00-04:00,2023-06-11 21:00:00-04:00,0.714,ELEC
2023-06-11 21:00:00-04:00,2023-06-11 21:15:00-04:00,0.3,ELEC
2023-06-11 21:15:00-04:00,2023-06-11 21:30:00-04:00,0.717,ELEC
2023-06-11 21:30:00-04:00,2023-06-11 21:45:00-04:00,0.345,ELEC
2023-06-11 21:45:00-04:00,2023-06-11 22:00:00-04:00,0.327,ELEC
2023-06-11 22:00:00-04:00,2023-06-11 22:15:00-04:00,0.321,ELEC
