,start_time,end_time,consumption,type
25,2024-01-13 06:15:00-05:00,2024-01-13 06:30:00-05:00,0.522,ELEC
26,2024-01-13 06:30:00-05:00,2024-01-13 06:45:00-05:00,1.755,ELEC
27,2024-01-13 06:45:00-05:00,2024-01-13 07:00:00-05:00,0.846,ELEC
28,2024-01-13 07:00:00-05:00,2024-01-13 07:15:00-05:00,0.927,ELEC
29,2024-01-13 07:15:00-05:00,2024-01-13 07:30:00-05:00,0.774,ELEC
30,2024-01-13 07:30:00-05:00,2024-01-13 07:45:00-05:00,1.488,ELEC
31,2024-01-13 07:45:00-05:00,2024-01-13 08:00:00-05:00,1.272,ELEC
32,2024-01-13 08:00:00-05:00,2024-01-13 08:15:00-05:00,1.335,ELEC
33,2024-01-13 08:15:00-05:00,2024-01-13 08:30:00-05:00,1.536,ELEC
34,2024-01-13 08:30:00-05:00,2024-01-13 08:45:00-05:00,1.083,ELEC
35,2024-01-13 08:45:00-05:00,2024-01-13 09:00:00-05:00,1.776,ELEC
36,2024-01-13 09:00:00-05:00,2024-01-13 09:15:00-05:00,0.978,ELEC
37,2024-01-13 09:15:00-05:00,2024-01-13 09:30:00-05:00,1.263,ELEC
38,2024-01-13 09:30:00-05:00,2024-01-13 09:45:00-05:00,1.146,ELEC
39,2024-01-13 09:45:00-05:00,2024-01-13 10:00:00-05:00,0.906,ELEC
40,2024-01-13 10:00:00-05:00,2024-01-13 10:15:00-05:00,1.038,ELEC
41,2024-01-13 10:15:00-05:00,2024-01-13 10:30:00-05:00,1.059,ELEC
42,2024-01-13 10:30:00-05:00,2024-01-13 10:45:00-05:00,0.933,ELEC
43,2024-01-13 10:45:00-05:00,2024-01-13 11:00:00-05:00,1.044,ELEC
44,2024-01-13 11:00:00-05:00,2024-01-13 11:15:00-05:00,1.068,ELEC
45,2024-01-13 11:15:00-05:00,2024-01-13 11:30:00-05:00,1.065,ELEC
46,2024-01-13 11:30:00-05:00,2024-01-13 11:45:00-05:00,1.119,ELEC
47,2024-01-13 11:45:00-05:00,2024-01-13 12:00:00-05:00,1.122,ELEC
48,2024-01-13 12:00:00-05:00,2024-01-13 12:15:00-05:00,1.035,ELEC
49,2024-01-13 12:15:00-05:00,2024-01-13 12:30:00-05:00,1.032,ELEC
50,2024-01-13 12:30:00-05:00,2024-01-13 12:45:00-05:00,1.2,ELEC
51,2024-01-13 12:45:00-05:00,2024-01-13 13:00:00-05:00,1.179,ELEC
52,2024-01-13 13:00:00-05:00,2024-01-13 13:15:00-05:00,1.158,ELEC
53,2024-01-13 13:15:00-05:00,2024-01-13 13:30:00-05:00,1.167,ELEC
54,2024-01-13 13:30:00-05:00,2024-01-13 13:45:00-05:00,1.23,ELEC
55,2024-01-13 13:45:00-05:00,2024-01-13 14:00:00-05:00,1.146,ELEC
56,2024-01-13 14:00:00-05:00,2024-01-13 14:15:00-05:00,1.806,ELEC
57,2024-01-13 14:15:00-05:00,2024-01-13 14:30:00-05:00,1.569,ELEC
58,2024-01-13 14:30:00-05:00,2024-01-13 14:45:00-05:00,1.188,ELEC
59,2024-01-13 14:45:00-05:00,2024-01-13 15:00:00-05:00,1.245,ELEC
60,2024-01-13 15:00:00-05:00,2024-01-13 15:15:00-05:00,1.089,ELEC
61,2024-01-13 15:15:00-05:00,2024-01-13 15:30:00-05:00,1.023,ELEC
62,2024-01-13 15:30:00-05:00,2024-01-13 15:45:00-05:00,1.11,ELEC
63,2024-01-13 15:45:00-05:00,2024-01-13 16:00:00-05:00,1.056,ELEC
64,2024-01-13 16:00:00-05:00,2024-01-13 16:15:00-05:00,1.119,ELEC
65,2024-01-13 16:15:00-05:00,2024-01-13 16:30:00-05:00,1.026,ELEC
66,2024-01-13 16:30:00-05:00,2024-01-13 16:45:00-05:00,1.068,ELEC
67,2024-01-13 16:45:00-05:00,2024-01-13 17:00:00-05:00,2.064,ELEC
68,2024-01-13 17:00:00-05:00,2024-01-13 17:15:00-05:00,1.503,ELEC
69,2024-01-13 17:15:00-05:00,2024-01-13 17:30:00-05:00,1.329,ELEC
70,2024-01-13 17:30:00-05:00,2024-01-13 17:45:00-05:00,2.241,ELEC
71,2024-01-13 17:45:00-05:00,2024-01-13 18:00:00-05:00,1.434,ELEC
72,2024-01-13 18:00:00-05:00,2024-01-13 18:15:00-05:00,1.515,ELEC
73,2024-01-13 18:15:00-05:00,2024-01-13 18:30:00-05:00,2.154,ELEC
74,2024-01-13 18:30:00-05:00,2024-01-13 18:45:00-05:00,1.365,ELEC
75,2024-01-13 18:45:00-05:00,2024-01-13 19:00:00-05:00,1.422,ELEC
76,2024-01-13 19:00:00-05:00,2024-01-13 19:15:00-05:00,2.322,ELEC
77,2024-01-13 19:15:00-05:00,2024-01-13 19:30:00-05:00,1.626,ELEC
78,2024-01-13 19:30:00-05:00,2024-01-13 19:45:00-05:00,1.488,ELEC
79,2024-01-13 19:45:00-05:00,2024-01-13 20:00:00-05:00,1.287,ELEC
80,2024-01-13 20:00:00-05:00,2024-01-13 20:15:00-05:00,1.707,ELEC
81,2024-01-13 20:15:00-05:00,2024-01-13 20:30:00-05:00,2.115,ELEC
82,2024-01-13 20:30:00-05:00,2024-01-13 20:45:00-05:00,1.608,ELEC
83,2024-01-13 20:45:00-05:00,2024-01-13 21:00:00-05:00,1.062,ELEC
84,2024-01-13 21:00:00-05:00,2024-01-13 21:15:00-05:00,0.903,ELEC
85,2024-01-13 21:15:00-05:00,2024-01-13 21:30:00-05:00,1.644,ELEC
86,2024-01-13 21:30:00-05:00,2024-01-13 21:45:00-05:00,0.825,ELEC
87,2024-01-13 21:45:00-05:00,2024-01-13 22:00:00-05:00,0.873,ELEC
88,2024-01-13 22:00:00-05:00,2024-01-13 22:15:00-05:00,0.936,ELEC
89,2024-01-13 22:15:00-05:00,2024-01-13 22:30:00-05:00,0.768,ELEC
90,2024-01-13 22:30:00-05:00,2024-01-13 22:45:00-05:00,0.741,ELEC
91,2024-01-13 22:45:00-05:00,2024-01-13 23:00:00-05:00,0.741,ELEC
92,2024-01-13 23:00:00-05:00,2024-01-13 23:15:00-05:00,0.693,ELEC
93,2024-01-13 23:15:00-05:00,2024-01-13 23:30:00-05:00,0.633,ELEC
94,2024-01-13 23:30:00-05:00,2024-01-13 23:45:00-05:00,0.795,ELEC
95,2024-01-13 23:45:00-05:00,2024-01-14 00:00:00-05:00,0.6,ELEC
96,2024-01-14 00:00:00-05:00,2024-01-14 00:15:00-05:00,0.666,ELEC
97,2024-01-14 00:15:00-05:00,2024-01-14 00:30:00-05:00,0.831,ELEC
98,2024-01-14 00:30:00-05:00,2024-01-14 00:45:00-05:00,0.807,ELEC
99,2024-01-14 00:45:00-05:00,2024-01-14 01:00:00-05:00,0.666,ELEC
100,2024-01-14 01:00:00-05:00,2024-01-14 01:15:00-05:00,0.711,ELEC
101,2024-01-14 01:15:00-05:00,2024-01-14 01:30:00-05:00,0.762,ELEC
102,2024-01-14 01:30:00-05:00,2024-01-14 01:45:00-05:00,0.687,ELEC
103,2024-01-14 01:45:00-05:00,2024-01-14 02:00:00-05:00,0.711,ELEC
104,2024-01-14 02:00:00-05:00,2024-01-14 02:15:00-05:00,0.816,ELEC
105,2024-01-14 02:15:00-05:00,2024-01-14 02:30:00-05:00,1.575,ELEC
106,2024-01-14 02:30:00-05:00,2024-01-14 02:45:00-05:00,0.696,ELEC
107,2024-01-14 02:45:00-05:00,2024-01-14 03:00:00-05:00,0.75,ELEC
108,2024-01-14 03:00:00-05:00,2024-01-14 03:15:00-05:00,1.611,ELEC
109,2024-01-14 03:15:00-05:00,2024-01-14 03:30:00-05:00,0.918,ELEC
110,2024-01-14 03:30:00-05:00,2024-01-14 03:45:00-05:00,0.789,ELEC
111,2024-01-14 03:45:00-05:00,2024-01-14 04:00:00-05:00,1.029,ELEC
112,2024-01-14 04:00:00-05:00,2024-01-14 04:15:00-05:00,1.548,ELEC
113,2024-01-14 04:15:00-05:00,2024-01-14 04:30:00-05:00,0.732,ELEC
114,2024-01-14 04:30:00-05:00,2024-01-14 04:45:00-05:00,0.831,ELEC
115,2024-01-14 04:45:00-05:00,2024-01-14 05:00:00-05:00,1.686,ELEC
116,2024-01-14 05:00:00-05:00,2024-01-14 05:15:00-05:00,0.792,ELEC
117,2024-01-14 05:15:00-05:00,2024-01-14 05:30:00-05:00,1.128,ELEC
118,2024-01-14 05:30:00-05:00,2024-01-14 05:45:00-05:00,1.575,ELEC
119,2024-01-14 05:45:00-05:00,2024-01-14 06:00:00-05:00,0.852,ELEC
120,2024-01-14 06:00:00-05:00,2024-01-14 06:15:00-05:00,1.425,ELEC
121,2024-01-14 06:15:00-05:00,2024-01-14 06:30:00-05:00,1.272,ELEC
122,2024-01-14 06:30:00-05:00,2024-01-14 06:45:00-05:00,1.383,ELEC
123,2024-01-14 06:45:00-05:00,2024-01-14 07:00:00-05:00,2.553,ELEC
124,2024-01-14 07:00:00-05:00,2024-01-14 07:15:00-05:00,1.761,ELEC
125,2024-01-14 07:15:00-05:00,2024-01-14 07:30:00-05:00,1.878,ELEC
126,2024-01-14 07:30:00-05:00,2024-01-14 07:45:00-05:00,2.769,ELEC
127,2024-01-14 07:45:00-05:00,2024-01-14 08:00:00-05:00,1.815,ELEC
128,2024-01-14 08:00:00-05:00,2024-01-14 08:15:00-05:00,2.628,ELEC
129,2024-01-14 08:15:00-05:00,2024-01-14 08:30:00-05:00,2.139,ELEC
130,2024-01-14 08:30:00-05:00,2024-01-14 08:45:00-05:00,1.749,ELEC
131,2024-01-14 08:45:00-05:00,2024-01-14 09:00:00-05:00,2.649,ELEC
132,2024-01-14 09:00:00-05:00,2024-01-14 09:15:00-05:00,1.77,ELEC
133,2024-01-14 09:15:00-05:00,2024-01-14 09:30:00-05:00,2.493,ELEC
134,2024-01-14 09:30:00-05:00,2024-01-14 09:45:00-05:00,1.515,ELEC
135,2024-01-14 09:45:00-05:00,2024-01-14 10:00:00-05:00,1.614,ELEC
136,2024-01-14 10:00:00-05:00,2024-01-14 10:15:00-05:00,1.758,ELEC
137,2024-01-14 10:15:00-05:00,2024-01-14 10:30:00-05:00,2.427,ELEC
138,2024-01-14 10:30:00-05:00,2024-01-14 10:45:00-05:00,1.644,ELEC
139,2024-01-14 10:45:00-05:00,2024-01-14 11:00:00-05:00,1.557,ELEC
140,2024-01-14 11:00:00-05:00,2024-01-14 11:15:00-05:00,2.091,ELEC
141,2024-01-14 11:15:00-05:00,2024-01-14 11:30:00-05:00,1.878,ELEC
142,2024-01-14 11:30:00-05:00,2024-01-14 11:45:00-05:00,1.488,ELEC
143,2024-01-14 11:45:00-05:00,2024-01-14 12:00:00-05:00,1.764,ELEC
144,2024-01-14 12:00:00-05:00,2024-01-14 12:15:00-05:00,2.346,ELEC
145,2024-01-14 12:15:00-05:00,2024-01-14 12:30:00-05:00,1.653,ELEC
146,2024-01-14 12:30:00-05:00,2024-01-14 12:45:00-05:00,1.422,ELEC
147,2024-01-14 12:45:00-05:00,2024-01-14 13:00:00-05:00,1.809,ELEC
148,2024-01-14 13:00:00-05:00,2024-01-14 13:15:00-05:00,2.553,ELEC
149,2024-01-14 13:15:00-05:00,2024-01-14 13:30:00-05:00,1.392,ELEC
150,2024-01-14 13:30:00-05:00,2024-01-14 13:45:00-05:00,2.25,ELEC
151,2024-01-14 13:45:00-05:00,2024-01-14 14:00:00-05:00,1.587,ELEC
152,2024-01-14 14:00:00-05:00,2024-01-14 14:15:00-05:00,1.587,ELEC
153,2024-01-14 14:15:00-05:00,2024-01-14 14:30:00-05:00,2.331,ELEC
154,2024-01-14 14:30:00-05:00,2024-01-14 14:45:00-05:00,1.494,ELEC
155,2024-01-14 14:45:00-05:00,2024-01-14 15:00:00-05:00,2.268,ELEC
156,2024-01-14 15:00:00-05:00,2024-01-14 15:15:00-05:00,1.734,ELEC
157,2024-01-14 15:15:00-05:00,2024-01-14 15:30:00-05:00,1.623,ELEC
158,2024-01-14 15:30:00-05:00,2024-01-14 15:45:00-05:00,2.127,ELEC
159,2024-01-14 15:45:00-05:00,2024-01-14 16:00:00-05:00,1.371,ELEC
160,2024-01-14 16:00:00-05:00,2024-01-14 16:15:00-05:00,2.34,ELEC
161,2024-01-14 16:15:00-05:00,2024-01-14 16:30:00-05:00,1.41,ELEC
162,2024-01-14 16:30:00-05:00,2024-01-14 16:45:00-05:00,1.908,ELEC
163,2024-01-14 16:45:00-05:00,2024-01-14 17:00:00-05:00,2.058,ELEC
164,2024-01-14 17:00:00-05:00,2024-01-14 17:15:00-05:00,1.827,ELEC
165,2024-01-14 17:15:00-05:00,2024-01-14 17:30:00-05:00,2.133,ELEC
166,2024-01-14 17:30:00-05:00,2024-01-14 17:45:00-05:00,1.767,ELEC
167,2024-01-14 17:45:00-05:00,2024-01-14 18:00:00-05:00,2.4,ELEC
168,2024-01-14 18:00:00-05:00,2024-01-14 18:15:00-05:00,1.62,ELEC
169,2024-01-14 18:15:00-05:00,2024-01-14 18:30:00-05:00,2.952,ELEC
170,2024-01-14 18:30:00-05:00,2024-01-14 18:45:00-05:00,1.413,ELEC
171,2024-01-14 18:45:00-05:00,2024-01-14 19:00:00-05:00,2.109,ELEC
172,2024-01-14 19:00:00-05:00,2024-01-14 19:15:00-05:00,2.106,ELEC
173,2024-01-14 19:15:00-05:00,2024-01-14 19:30:00-05:00,2.268,ELEC
174,2024-01-14 19:30:00-05:00,2024-01-14 19:45:00-05:00,2.319,ELEC
175,2024-01-14 19:45:00-05:00,2024-01-14 20:00:00-05:00,1.959,ELEC
176,2024-01-14 20:00:00-05:00,2024-01-14 20:15:00-05:00,2.457,ELEC
177,2024-01-14 20:15:00-05:00,2024-01-14 20:30:00-05:00,1.542,ELEC
178,2024-01-14 20:30:00-05:00,2024-01-14 20:45:00-05:00,2.085,ELEC
179,2024-01-14 20:45:00-05:00,2024-01-14 21:00:00-05:00,1.143,ELEC
180,2024-01-14 21:00:00-05:00,2024-01-14 21:15:00-05:00,1.944,ELEC
181,2024-01-14 21:15:00-05:00,2024-01-14 21:30:00-05:00,1.194,ELEC
182,2024-01-14 21:30:00-05:00,2024-01-14 21:45:00-05:00,1.683,ELEC
183,2024-01-14 21:45:00-05:00,2024-01-14 22:00:00-05:00,1.548,ELEC
184,2024-01-14 22:00:00-05:00,2024-01-14 22:15:00-05:00,1.032,ELEC
185,2024-01-14 22:15:00-05:00,2024-01-14 22:30:00-05:00,1.293,ELEC
186,2024-01-14 22:30:00-05:00,2024-01-14 22:45:00-05:00,1.041,ELEC
187,2024-01-14 22:45:00-05:00,2024-01-14 23:00:00-05:00,1.164,ELEC
188,2024-01-14 23:00:00-05:00,2024-01-14 23:15:00-05:00,0.948,ELEC
189,2024-01-14 23:15:00-05:00,2024-01-14 23:30:00-05:00,2.037,ELEC
190,2024-01-14 23:30:00-05:00,2024-01-14 23:45:00-05:00,0.774,ELEC
191,2024-01-14 23:45:00-05:00,2024-01-15 00:00:00-05:00,0.942,ELEC
192,2024-01-14 00:00:00-05:00,2024-01-14 00:15:00-05:00,0.666,ELEC
193,2024-01-14 00:15:00-05:00,2024-01-14 00:30:00-05:00,0.831,ELEC
194,2024-01-14 00:30:00-05:00,2024-01-14 00:45:00-05:00,0.807,ELEC
195,2024-01-14 00:45:00-05:00,2024-01-14 01:00:00-05:00,0.666,ELEC
196,2024-01-14 01:00:00-05:00,2024-01-14 01:15:00-05:00,0.711,ELEC
197,2024-01-14 01:15:00-05:00,2024-01-14 01:30:00-05:00,0.762,ELEC
198,2024-01-14 01:30:00-05:00,2024-01-14 01:45:00-05:00,0.687,ELEC
199,2024-01-14 01:45:00-05:00,2024-01-14 02:00:00-05:00,0.711,ELEC
200,2024-01-14 02:00:00-05:00,2024-01-14 02:15:00-05:00,0.816,ELEC
201,2024-01-14 02:15:00-05:00,2024-01-14 02:30:00-05:00,1.575,ELEC
202,2024-01-14 02:30:00-05:00,2024-01-14 02:45:00-05:00,0.696,ELEC
203,2024-01-14 02:45:00-05:00,2024-01-14 03:00:00-05:00,0.75,ELEC
204,2024-01-14 03:00:00-05:00,2024-01-14 03:15:00-05:00,1.611,ELEC
205,2024-01-14 03:15:00-05:00,2024-01-14 03:30:00-05:00,0.918,ELEC
206,2024-01-14 03:30:00-05:00,2024-01-14 03:45:00-05:00,0.789,ELEC
207,2024-01-14 03:45:00-05:00,2024-01-14 04:00:00-05:00,1.029,ELEC
208,2024-01-14 04:00:00-05:00,2024-01-14 04:15:00-05:00,1.548,ELEC
209,2024-01-14 04:15:00-05:00,2024-01-14 04:30:00-05:00,0.732,ELEC
210,2024-01-14 04:30:00-05:00,2024-01-14 04:45:00-05:00,0.831,ELEC
211,2024-01-14 04:45:00-05:00,2024-01-14 05:00:00-05:00,1.686,ELEC
212,2024-01-14 05:00:00-05:00,2024-01-14 05:15:00-05:00,0.792,ELEC
213,2024-01-14 05:15:00-05:00,2024-01-14 05:30:00-05:00,1.128,ELEC
214,2024-01-14 05:30:00-05:00,2024-01-14 05:45:00-05:00,1.575,ELEC
215,2024-01-14 05:45:00-05:00,2024-01-14 06:00:00-05:00,0.852,ELEC
216,2024-01-14 06:00:00-05:00,2024-01-14 06:15:00-05:00,1.425,ELEC
217,2024-01-14 06:15:00-05:00,2024-01-14 06:30:00-05:00,1.272,ELEC
218,2024-01-14 06:30:00-05:00,2024-01-14 06:45:00-05:00,1.383,ELEC
219,2024-01-14 06:45:00-05:00,2024-01-14 07:00:00-05:00,2.553,ELEC
220,2024-01-14 07:00:00-05:00,2024-01-14 07:15:00-05:00,1.761,ELEC
221,2024-01-14 07:15:00-05:00,2024-01-14 07:30:00-05:00,1.878,ELEC
222,2024-01-14 07:30:00-05:00,2024-01-14 07:45:00-05:00,2.769,ELEC
223,2024-01-14 07:45:00-05:00,2024-01-14 08:00:00-05:00,1.815,ELEC
224,2024-01-14 08:00:00-05:00,2024-01-14 08:15:00-05:00,2.628,ELEC
225,2024-01-14 08:15:00-05:00,2024-01-14 08:30:00-05:00,2.139,ELEC
226,2024-01-14 08:30:00-05:00,2024-01-14 08:45:00-05:00,1.749,ELEC
227,2024-01-14 08:45:00-05:00,2024-01-14 09:00:00-05:00,2.649,ELEC
228,2024-01-14 09:00:00-05:00,2024-01-14 09:15:00-05:00,1.77,ELEC
229,2024-01-14 09:15:00-05:00,2024-01-14 09:30:00-05:00,2.493,ELEC
230,2024-01-14 09:30:00-05:00,2024-01-14 09:45:00-05:00,1.515,ELEC
231,2024-01-14 09:45:00-05:00,2024-01-14 10:00:00-05:00,1.614,ELEC
232,2024-01-14 10:00:00-05:00,2024-01-14 10:15:00-05:00,1.758,ELEC
233,2024-01-14 10:15:00-05:00,2024-01-14 10:30:00-05:00,2.427,ELEC
234,2024-01-14 10:30:00-05:00,2024-01-14 10:45:00-05:00,1.644,ELEC
235,2024-01-14 10:45:00-05:00,2024-01-14 11:00:00-05:00,1.557,ELEC
236,2024-01-14 11:00:00-05:00,2024-01-14 11:15:00-05:00,2.091,ELEC
237,2024-01-14 11:15:00-05:00,2024-01-14 11:30:00-05:00,1.878,ELEC
238,2024-01-14 11:30:00-05:00,2024-01-14 11:45:00-05:00,1.488,ELEC
239,2024-01-14 11:45:00-05:00,2024-01-14 12:00:00-05:00,1.764,ELEC
240,2024-01-14 12:00:00-05:00,2024-01-14 12:15:00-05:00,2.346,ELEC
241,2024-01-14 12:15:00-05:00,2024-01-14 12:30:00-05:00,1.653,ELEC
242,2024-01-14 12:30:00-05:00,2024-01-14 12:45:00-05:00,1.422,ELEC
243,2024-01-14 12:45:00-05:00,2024-01-14 13:00:00-05:00,1.809,ELEC
244,2024-01-14 13:00:00-05:00,2024-01-14 13:15:00-05:00,2.553,ELEC
245,2024-01-14 13:15:00-05:00,2024-01-14 13:30:00-05:00,1.392,ELEC
246,2024-01-14 13:30:00-05:00,2024-01-14 13:45:00-05:00,2.25,ELEC
247,2024-01-14 13:45:00-05:00,2024-01-14 14:00:00-05:00,1.587,ELEC
248,2024-01-14 14:00:00-05:00,2024-01-14 14:15:00-05:00,1.587,ELEC
249,2024-01-14 14:15:00-05:00,2024-01-14 14:30:00-05:00,2.331,ELEC
250,2024-01-14 14:30:00-05:00,2024-01-14 14:45:00-05:00,1.494,ELEC
251,2024-01-14 14:45:00-05:00,2024-01-14 15:00:00-05:00,2.268,ELEC
252,2024-01-14 15:00:00-05:00,2024-01-14 15:15:00-05:00,1.734,ELEC
253,2024-01-14 15:15:00-05:00,2024-01-14 15:30:00-05:00,1.623,ELEC
254,2024-01-14 15:30:00-05:00,2024-01-14 15:45:00-05:00,2.127,ELEC
255,2024-01-14 15:45:00-05:00,2024-01-14 16:00:00-05:00,1.371,ELEC
256,2024-01-14 16:00:00-05:00,2024-01-14 16:15:00-05:00,2.34,ELEC
257,2024-01-14 16:15:00-05:00,2024-01-14 16:30:00-05:00,1.41,ELEC
258,2024-01-14 16:30:00-05:00,2024-01-14 16:45:00-05:00,1.908,ELEC
259,2024-01-14 16:45:00-05:00,2024-01-14 17:00:00-05:00,2.058,ELEC
260,2024-01-14 17:00:00-05:00,2024-01-14 17:15:00-05:00,1.827,ELEC
261,2024-01-14 17:15:00-05:00,2024-01-14 17:30:00-05:00,2.133,ELEC
262,2024-01-14 17:30:00-05:00,2024-01-14 17:45:00-05:00,1.767,ELEC
263,2024-01-14 17:45:00-05:00,2024-01-14 18:00:00-05:00,2.4,ELEC
264,2024-01-14 18:00:00-05:00,2024-01-14 18:15:00-05:00,1.62,ELEC
265,2024-01-14 18:15:00-05:00,2024-01-14 18:30:00-05:00,2.952,ELEC
266,2024-01-14 18:30:00-05:00,2024-01-14 18:45:00-05:00,1.413,ELEC
267,2024-01-14 18:45:00-05:00,2024-01-14 19:00:00-05:00,2.109,ELEC
268,2024-01-14 19:00:00-05:00,2024-01-14 19:15:00-05:00,2.106,ELEC
269,2024-01-14 19:15:00-05:00,2024-01-14 19:30:00-05:00,2.268,ELEC
270,2024-01-14 19:30:00-05:00,2024-01-14 19:45:00-05:00,2.319,ELEC
271,2024-01-14 19:45:00-05:00,2024-01-14 20:00:00-05:00,1.959,ELEC
272,2024-01-14 20:00:00-05:00,2024-01-14 20:15:00-05:00,2.457,ELEC
273,2024-01-14 20:15:00-05:00,2024-01-14 20:30:00-05:00,1.542,ELEC
274,2024-01-14 20:30:00-05:00,2024-01-14 20:45:00-05:00,2.085,ELEC
275,2024-01-14 20:45:00-05:00,2024-01-14 21:00:00-05:00,1.143,ELEC
276,2024-01-14 21:00:00-05:00,2024-01-14 21:15:00-05:00,1.944,ELEC
277,2024-01-14 21:15:00-05:00,2024-01-14 21:30:00-05:00,1.194,ELEC
278,2024-01-14 21:30:00-05:00,2024-01-14 21:45:00-05:00,1.683,ELEC
279,2024-01-14 21:45:00-05:00,2024-01-14 22:00:00-05:00,1.548,ELEC
280,2024-01-14 22:00:00-05:00,2024-01-14 22:15:00-05:00,1.032,ELEC
281,2024-01-14 22:15:00-05:00,2024-01-14 22:30:00-05:00,1.293,ELEC
282,2024-01-14 22:30:00-05:00,2024-01-14 22:45:00-05:00,1.041,ELEC
283,2024-01-14 22:45:00-05:00,2024-01-14 23:00:00-05:00,1.164,ELEC
284,2024-01-14 23:00:00-05:00,2024-01-14 23:15:00-05:00,0.948,ELEC
285,2024-01-14 23:15:00-05:00,2024-01-14 23:30:00-05:00,2.037,ELEC
286,2024-01-14 23:30:00-05:00,2024-01-14 23:45:00-05:00,0.774,ELEC
287,2024-01-14 23:45:00-05:00,2024-01-15 00:00:00-05:00,0.942,ELEC
288,2024-01-15 00:00:00-05:00,2024-01-15 00:15:00-05:00,0.933,ELEC
289,2024-01-15 00:15:00-05:00,2024-01-15 00:30:00-05:00,1.014,ELEC
290,2024-01-15 00:30:00-05:00,2024-01-15 00:45:00-05:00,1.092,ELEC
291,2024-01-15 00:45:00-05:00,2024-01-15 01:00:00-05:00,2.235,ELEC
292,2024-01-15 01:00:00-05:00,2024-01-15 01:15:00-05:00,0.96,ELEC
293,2024-01-15 01:15:00-05:00,2024-01-15 01:30:00-05:00,0.945,ELEC
294,2024-01-15 01:30:00-05:00,2024-01-15 01:45:00-05:00,1.851,ELEC
295,2024-01-15 01:45:00-05:00,2024-01-15 02:00:00-05:00,0.969,ELEC
296,2024-01-15 02:00:00-05:00,2024-01-15 02:15:00-05:00,1.392,ELEC
297,2024-01-15 02:15:00-05:00,2024-01-15 02:30:00-05:00,1.848,ELEC
298,2024-01-15 02:30:00-05:00,2024-01-15 02:45:00-05:00,1.155,ELEC
299,2024-01-15 02:45:00-05:00,2024-01-15 03:00:00-05:00,1.95,ELEC
300,2024-01-15 03:00:00-05:00,2024-01-15 03:15:00-05:00,1.05,ELEC
301,2024-01-15 03:15:00-05:00,2024-01-15 03:30:00-05:00,1.371,ELEC
302,2024-01-15 03:30:00-05:00,2024-01-15 03:45:00-05:00,1.671,ELEC
303,2024-01-15 03:45:00-05:00,2024-01-15 04:00:00-05:00,1.074,ELEC
304,2024-01-15 04:00:00-05:00,2024-01-15 04:15:00-05:00,2.127,ELEC
305,2024-01-15 04:15:00-05:00,2024-01-15 04:30:00-05:00,1.305,ELEC
306,2024-01-15 04:30:00-05:00,2024-01-15 04:45:00-05:00,1.422,ELEC
307,2024-01-15 04:45:00-05:00,2024-01-15 05:00:00-05:00,1.887,ELEC
308,2024-01-15 05:00:00-05:00,2024-01-15 05:15:00-05:00,1.188,ELEC
309,2024-01-15 05:15:00-05:00,2024-01-15 05:30:00-05:00,2.157,ELEC
