start_time,end_time,consumption,type
2024-02-18 09:45:00-05:00,2024-02-18 10:00:00-05:00,0.972,ELEC
2024-02-18 10:00:00-05:00,2024-02-18 10:15:00-05:00,0.912,ELEC
2024-02-18 10:15:00-05:00,2024-02-18 10:30:00-05:00,1.887,ELEC
2024-02-18 10:30:00-05:00,2024-02-18 10:45:00-05:00,0.993,ELEC
2024-02-18 10:45:00-05:00,2024-02-18 11:00:00-05:00,0.966,ELEC
2024-02-18 11:00:00-05:00,2024-02-18 11:15:00-05:00,1.146,ELEC
2024-02-18 11:15:00-05:00,2024-02-18 11:30:00-05:00,1.515,ELEC
2024-02-18 11:30:00-05:00,2024-02-18 11:45:00-05:00,0.951,ELEC
2024-02-18 11:45:00-05:00,2024-02-18 12:00:00-05:00,0.834,ELEC
2024-02-18 12:00:00-05:00,2024-02-18 12:15:00-05:00,0.912,ELEC
2024-02-18 12:15:00-05:00,2024-02-18 12:30:00-05:00,0.975,ELEC
2024-02-18 12:30:00-05:00,2024-02-18 12:45:00-05:00,1.305,ELEC
2024-02-18 12:45:00-05:00,2024-02-18 13:00:00-05:00,1.365,ELEC
2024-02-18 13:00:00-05:00,2024-02-18 13:15:00-05:00,1.005,ELEC
2024-02-18 13:15:00-05:00,2024-02-18 13:30:00-05:00,0.906,ELEC
2024-02-18 13:30:00-05:00,2024-02-18 13:45:00-05:00,1.68,ELEC
2024-02-18 13:45:00-05:00,2024-02-18 14:00:00-05:00,0.945,ELEC
2024-02-18 14:00:00-05:00,2024-02-18 14:15:00-05:00,0.852,ELEC
2024-02-18 14:15:00-05:00,2024-02-18 14:30:00-05:00,1.263,ELEC
2024-02-18 14:30:00-05:00,2024-02-18 14:45:00-05:00,1.314,ELEC
2024-02-18 14:45:00-05:00,2024-02-18 15:00:00-05:00,0.741,ELEC
2024-02-18 15:00:00-05:00,2024-02-18 15:15:00-05:00,0.834,ELEC
2024-02-18 15:15:00-05:00,2024-02-18 15:30:00-05:00,1.485,ELEC
2024-02-18 15:30:00-05:00,2024-02-18 15:45:00-05:00,0.894,ELEC
2024-02-18 15:45:00-05:00,2024-02-18 16:00:00-05:00,0.87,ELEC
2024-02-18 16:00:00-05:00,2024-02-18 16:15:00-05:00,0.981,ELEC
2024-02-18 16:15:00-05:00,2024-02-18 16:30:00-05:00,1.524,ELEC
2024-02-18 16:30:00-05:00,2024-02-18 16:45:00-05:00,0.798,ELEC
2024-02-18 16:45:00-05:00,2024-02-18 17:00:00-05:00,0.879,ELEC
2024-02-18 17:00:00-05:00,2024-02-18 17:15:00-05:00,1.434,ELEC
2024-02-18 17:15:00-05:00,2024-02-18 17:30:00-05:00,1.095,ELEC
2024-02-18 17:30:00-05:00,2024-02-18 17:45:00-05:00,0.897,ELEC
2024-02-18 17:45:00-05:00,2024-02-18 18:00:00-05:00,0.861,ELEC
2024-02-18 18:00:00-05:00,2024-02-18 18:15:00-05:00,1.377,ELEC
2024-02-18 18:15:00-05:00,2024-02-18 18:30:00-05:00,0.996,ELEC
2024-02-18 18:30:00-05:00,2024-02-18 18:45:00-05:00,0.807,ELEC
2024-02-18 18:45:00-05:00,2024-02-18 19:00:00-05:00,1.161,ELEC
2024-02-18 19:00:00-05:00,2024-02-18 19:15:00-05:00,1.323,ELEC
2024-02-18 19:15:00-05:00,2024-02-18 19:30:00-05:00,0.864,ELEC
2024-02-18 19:30:00-05:00,2024-02-18 19:45:00-05:00,0.87,ELEC
2024-02-18 19:45:00-05:00,2024-02-18 20:00:00-05:00,1.605,ELEC
2024-02-18 20:00:00-05:00,2024-02-18 20:15:00-05:00,0.912,ELEC
2024-02-18 20:15:00-05:00,2024-02-18 20:30:00-05:00,0.951,ELEC
2024-02-18 20:30:00-05:00,2024-02-18 20:45:00-05:00,1.329,ELEC
2024-02-18 20:45:00-05:00,2024-02-18 21:00:00-05:00,1.326,ELEC
2024-02-18 21:00:00-05:00,2024-02-18 21:15:00-05:00,0.894,ELEC
2024-02-18 21:15:00-05:00,2024-02-18 21:30:00-05:00,1.125,ELEC
2024-02-18 21:30:00-05:00,2024-02-18 21:45:00-05:00,1.581,ELEC
2024-02-18 21:45:00-05:00,2024-02-18 22:00:00-05:00,0.96,ELEC
2024-02-18 22:00:00-05:00,2024-02-18 22:15:00-05:00,0.843,ELEC
2024-02-18 22:15:00-05:00,2024-02-18 22:30:00-05:00,1.5,ELEC
2024-02-18 22:30:00-05:00,2024-02-18 22:45:00-05:00,1.314,ELEC
2024-02-18 22:45:00-05:00,2024-02-18 23:00:00-05:00,0.933,ELEC
2024-02-18 23:00:00-05:00,2024-02-18 23:15:00-05:00,1.446,ELEC
2024-02-18 23:15:00-05:00,2024-02-18 23:30:00-05:00,1.107,ELEC
2024-02-18 23:30:00-05:00,2024-02-18 23:45:00-05:00,0.945,ELEC
2024-02-18 23:45:00-05:00,2024-02-19 00:00:00-05:00,1.017,ELEC
2024-02-19 00:00:00-05:00,2024-02-19 00:15:00-05:00,1.575,ELEC
2024-02-19 00:15:00-05:00,2024-02-19 00:30:00-05:00,0.954,ELEC
2024-02-19 00:30:00-05:00,2024-02-19 00:45:00-05:00,0.834,ELEC
2024-02-19 00:45:00-05:00,2024-02-19 01:00:00-05:00,1.386,ELEC
2024-02-19 01:00:00-05:00,2024-02-19 01:15:00-05:00,1.173,ELEC
2024-02-19 01:15:00-05:00,2024-02-19 01:30:00-05:00,0.864,ELEC
2024-02-19 01:30:00-05:00,2024-02-19 01:45:00-05:00,1.008,ELEC
2024-02-19 01:45:00-05:00,2024-02-19 02:00:00-05:00,1.557,ELEC
2024-02-19 02:00:00-05:00,2024-02-19 02:15:00-05:00,0.771,ELEC
2024-02-19 02:15:00-05:00,2024-02-19 02:30:00-05:00,1.398,ELEC
2024-02-19 02:30:00-05:00,2024-02-19 02:45:00-05:00,1.272,ELEC
2024-02-19 02:45:00-05:00,2024-02-19 03:00:00-05:00,0.936,ELEC
2024-02-19 03:00:00-05:00,2024-02-19 03:15:00-05:00,1.404,ELEC
2024-02-19 03:15:00-05:00,2024-02-19 03:30:00-05:00,1.296,ELEC
2024-02-19 03:30:00-05:00,2024-02-19 03:45:00-05:00,1.032,ELEC
2024-02-19 03:45:00-05:00,2024-02-19 04:00:00-05:00,1.356,ELEC
2024-02-19 04:00:00-05:00,2024-02-19 04:15:00-05:00,1.098,ELEC
2024-02-19 04:15:00-05:00,2024-02-19 04:30:00-05:00,0.93,ELEC
2024-02-19 04:30:00-05:00,2024-02-19 04:45:00-05:00,1.368,ELEC
2024-02-19 04:45:00-05:00,2024-02-19 05:00:00-05:00,1.173,ELEC
2024-02-19 05:00:00-05:00,2024-02-19 05:15:00-05:00,0.954,ELEC
2024-02-19 05:15:00-05:00,2024-02-19 05:30:00-05:00,1.551,ELEC
2024-02-19 05:30:00-05:00,2024-02-19 05:45:00-05:00,1.053,ELEC
2024-02-19 05:45:00-05:00,2024-02-19 06:00:00-05:00,0.951,ELEC
2024-02-19 06:00:00-05:00,2024-02-19 06:15:00-05:00,1.65,ELEC
2024-02-19 06:15:00-05:00,2024-02-19 06:30:00-05:00,0.999,ELEC
2024-02-19 06:30:00-05:00,2024-02-19 06:45:00-05:00,0.927,ELEC
2024-02-19 06:45:00-05:00,2024-02-19 07:00:00-05:00,1.98,ELEC
2024-02-19 07:00:00-05:00,2024-02-19 07:15:00-05:00,0.93,ELEC
2024-02-19 07:15:00-05:00,2024-02-19 07:30:00-05:00,0.882,ELEC
2024-02-19 07:30:00-05:00,2024-02-19 07:45:00-05:00,1.782,ELEC
2024-02-19 07:45:00-05:00,2024-02-19 08:00:00-05:00,0.936,ELEC
2024-02-19 08:00:00-05:00,2024-02-19 08:15:00-05:00,0.93,ELEC
2024-02-19 08:15:00-05:00,2024-02-19 08:30:00-05:00,1.293,ELEC
2024-02-19 08:30:00-05:00,2024-02-19 08:45:00-05:00,1.215,ELEC
2024-02-19 08:45:00-05:00,2024-02-19 09:00:00-05:00,0.945,ELEC
2024-02-19 09:00:00-05:00,2024-02-19 09:15:00-05:00,1.008,ELEC
2024-02-19 09:15:00-05:00,2024-02-19 09:30:00-05:00,1.41,ELEC
2024-02-19 09:30:00-05:00,2024-02-19 09:45:00-05:00,0.678,ELEC
2024-02-19 09:45:00-05:00,2024-02-19 10:00:00-05:00,0.537,ELEC
2024-02-19 10:00:00-05:00,2024-02-19 10:15:00-05:00,0.561,ELEC
2024-02-19 10:15:00-05:00,2024-02-19 10:30:00-05:00,0.429,ELEC
2024-02-19 10:30:00-05:00,2024-02-19 10:45:00-05:00,0.489,ELEC
2024-02-19 10:45:00-05:00,2024-02-19 11:00:00-05:00,0.477,ELEC
2024-02-19 11:00:00-05:00,2024-02-19 11:15:00-05:00,0.393,ELEC
2024-02-19 11:15:00-05:00,2024-02-19 11:30:00-05:00,0.333,ELEC
2024-02-19 11:30:00-05:00,2024-02-19 11:45:00-05:00,0.327,ELEC
2024-02-19 11:45:00-05:00,2024-02-19 12:00:00-05:00,0.306,ELEC
2024-02-19 12:00:00-05:00,2024-02-19 12:15:00-05:00,0.336,ELEC
2024-02-19 12:15:00-05:00,2024-02-19 12:30:00-05:00,0.171,ELEC
2024-02-19 12:30:00-05:00,2024-02-19 12:45:00-05:00,0.399,ELEC
2024-02-19 12:45:00-05:00,2024-02-19 13:00:00-05:00,0.414,ELEC
2024-02-19 13:00:00-05:00,2024-02-19 13:15:00-05:00,0.288,ELEC
2024-02-19 13:15:00-05:00,2024-02-19 13:30:00-05:00,0.276,ELEC
2024-02-19 13:30:00-05:00,2024-02-19 13:45:00-05:00,0.201,ELEC
2024-02-19 13:45:00-05:00,2024-02-19 14:00:00-05:00,0.195,ELEC
2024-02-19 14:00:00-05:00,2024-02-19 14:15:00-05:00,0.393,ELEC
2024-02-19 14:15:00-05:00,2024-02-19 14:30:00-05:00,0.624,ELEC
2024-02-19 14:30:00-05:00,2024-02-19 14:45:00-05:00,0.522,ELEC
2024-02-19 14:45:00-05:00,2024-02-19 15:00:00-05:00,0.465,ELEC
2024-02-19 15:00:00-05:00,2024-02-19 15:15:00-05:00,0.492,ELEC
2024-02-19 15:15:00-05:00,2024-02-19 15:30:00-05:00,0.519,ELEC
2024-02-19 15:30:00-05:00,2024-02-19 15:45:00-05:00,0.528,ELEC
2024-02-19 15:45:00-05:00,2024-02-19 16:00:00-05:00,0.42,ELEC
2024-02-19 16:00:00-05:00,2024-02-19 16:15:00-05:00,0.609,ELEC
2024-02-19 16:15:00-05:00,2024-02-19 16:30:00-05:00,0.552,ELEC
2024-02-19 16:30:00-05:00,2024-02-19 16:45:00-05:00,0.687,ELEC
2024-02-19 16:45:00-05:00,2024-02-19 17:00:00-05:00,2.532,ELEC
2024-02-19 17:00:00-05:00,2024-02-19 17:15:00-05:00,3.195,ELEC
2024-02-19 17:15:00-05:00,2024-02-19 17:30:00-05:00,1.8,ELEC
2024-02-19 17:30:00-05:00,2024-02-19 17:45:00-05:00,3.525,ELEC
2024-02-19 17:45:00-05:00,2024-02-19 18:00:00-05:00,2.112,ELEC
2024-02-19 18:00:00-05:00,2024-02-19 18:15:00-05:00,2.277,ELEC
2024-02-19 18:15:00-05:00,2024-02-19 18:30:00-05:00,2.139,ELEC
2024-02-19 18:30:00-05:00,2024-02-19 18:45:00-05:00,1.545,ELEC
2024-02-19 18:45:00-05:00,2024-02-19 19:00:00-05:00,2.892,ELEC
2024-02-19 19:00:00-05:00,2024-02-19 19:15:00-05:00,2.139,ELEC
2024-02-19 19:15:00-05:00,2024-02-19 19:30:00-05:00,1.512,ELEC
2024-02-19 19:30:00-05:00,2024-02-19 19:45:00-05:00,2.442,ELEC
2024-02-19 19:45:00-05:00,2024-02-19 20:00:00-05:00,1.881,ELEC
2024-02-19 20:00:00-05:00,2024-02-19 20:15:00-05:00,2.052,ELEC
2024-02-19 20:15:00-05:00,2024-02-19 20:30:00-05:00,2.235,ELEC
2024-02-19 20:30:00-05:00,2024-02-19 20:45:00-05:00,1.227,ELEC
2024-02-19 20:45:00-05:00,2024-02-19 21:00:00-05:00,2.217,ELEC
2024-02-19 21:00:00-05:00,2024-02-19 21:15:00-05:00,0.948,ELEC
2024-02-19 21:15:00-05:00,2024-02-19 21:30:00-05:00,1.881,ELEC
2024-02-19 21:30:00-05:00,2024-02-19 21:45:00-05:00,1.293,ELEC
2024-02-19 21:45:00-05:00,2024-02-19 22:00:00-05:00,1.446,ELEC
2024-02-19 22:00:00-05:00,2024-02-19 22:15:00-05:00,1.089,ELEC
2024-02-19 22:15:00-05:00,2024-02-19 22:30:00-05:00,0.873,ELEC
2024-02-19 22:30:00-05:00,2024-02-19 22:45:00-05:00,0.957,ELEC
2024-02-19 22:45:00-05:00,2024-02-19 23:00:00-05:00,1.422,ELEC
2024-02-19 23:00:00-05:00,2024-02-19 23:15:00-05:00,1.386,ELEC
2024-02-19 23:15:00-05:00,2024-02-19 23:30:00-05:00,0.945,ELEC
2024-02-19 23:30:00-05:00,2024-02-19 23:45:00-05:00,1.722,ELEC
2024-02-19 23:45:00-05:00,2024-02-20 00:00:00-05:00,1.23,ELEC
2024-03-15 00:00:00-04:00,2024-03-15 00:15:00-04:00,0.396,ELEC
2024-03-15 00:15:00-04:00,2024-03-15 00:30:00-04:00,0.42,ELEC
2024-03-15 00:30:00-04:00,2024-03-15 00:45:00-04:00,0.438,ELEC
2024-03-15 00:45:00-04:00,2024-03-15 01:00:00-04:00,0.402,ELEC
2024-03-15 01:00:00-04:00,2024-03-15 01:15:00-04:00,0.372,ELEC
2024-03-15 01:15:00-04:00,2024-03-15 01:30:00-04:00,0.417,ELEC
2024-03-15 01:30:00-04:00,2024-03-15 01:45:00-04:00,0.441,ELEC
2024-03-15 01:45:00-04:00,2024-03-15 02:00:00-04:00,0.444,ELEC
2024-03-15 02:00:00-04:00,2024-03-15 02:15:00-04:00,0.375,ELEC
2024-03-15 02:15:00-04:00,2024-03-15 02:30:00-04:00,0.402,ELEC
2024-03-15 02:30:00-04:00,2024-03-15 02:45:00-04:00,0.399,ELEC
2024-03-15 02:45:00-04:00,2024-03-15 03:00:00-04:00,0.429,ELEC
2024-03-15 03:00:00-04:00,2024-03-15 03:15:00-04:00,0.471,ELEC
2024-03-15 03:15:00-04:00,2024-03-15 03:30:00-04:00,0.54,ELEC
2024-03-15 03:30:00-04:00,2024-03-15 03:45:00-04:00,0.45,ELEC
2024-03-15 03:45:00-04:00,2024-03-15 04:00:00-04:00,0.447,ELEC
2024-03-15 04:00:00-04:00,2024-03-15 04:15:00-04:00,0.45,ELEC
2024-03-15 04:15:00-04:00,2024-03-15 04:30:00-04:00,0.459,ELEC
2024-03-15 04:30:00-04:00,2024-03-15 04:45:00-04:00,0.501,ELEC
2024-03-15 04:45:00-04:00,2024-03-15 05:00:00-04:00,0.519,ELEC
2024-03-15 05:00:00-04:00,2024-03-15 05:15:00-04:00,0.459,ELEC
2024-03-15 05:15:00-04:00,2024-03-15 05:30:00-04:00,0.471,ELEC
2024-03-15 05:30:00-04:00,2024-03-15 05:45:00-04:00,0.495,ELEC
2024-03-15 05:45:00-04:00,2024-03-15 06:00:00-04:00,0.465,ELEC
2024-03-15 06:00:00-04:00,2024-03-15 06:15:00-04:00,0.783,ELEC
2024-03-15 06:15:00-04:00,2024-03-15 06:30:00-04:00,0.57,ELEC
2024-03-15 06:30:00-04:00,2024-03-15 06:45:00-04:00,0.597,ELEC
2024-03-15 06:45:00-04:00,2024-03-15 07:00:00-04:00,0.606,ELEC
2024-03-15 07:00:00-04:00,2024-03-15 07:15:00-04:00,1.371,ELEC
2024-03-15 07:15:00-04:00,2024-03-15 07:30:00-04:00,0.483,ELEC
2024-03-15 07:30:00-04:00,2024-03-15 07:45:00-04:00,0.966,ELEC
2024-03-15 07:45:00-04:00,2024-03-15 08:00:00-04:00,1.203,ELEC
2024-03-15 08:00:00-04:00,2024-03-15 08:15:00-04:00,1.065,ELEC
2024-03-15 08:15:00-04:00,2024-03-15 08:30:00-04:00,0.858,ELEC
2024-03-15 08:30:00-04:00,2024-03-15 08:45:00-04:00,0.918,ELEC
2024-03-15 08:45:00-04:00,2024-03-15 09:00:00-04:00,1.359,ELEC
2024-03-15 09:00:00-04:00,2024-03-15 09:15:00-04:00,1.143,ELEC
2024-03-15 09:15:00-04:00,2024-03-15 09:30:00-04:00,1.101,ELEC
2024-03-15 09:30:00-04:00,2024-03-15 09:45:00-04:00,1.038,ELEC
2024-03-15 09:45:00-04:00,2024-03-15 10:00:00-04:00,0.885,ELEC
2024-03-15 10:00:00-04:00,2024-03-15 10:15:00-04:00,0.801,ELEC
2024-03-15 10:15:00-04:00,2024-03-15 10:30:00-04:00,0.885,ELEC
2024-03-15 10:30:00-04:00,2024-03-15 10:45:00-04:00,0.879,ELEC
2024-03-15 10:45:00-04:00,2024-03-15 11:00:00-04:00,0.858,ELEC
2024-03-15 11:00:00-04:00,2024-03-15 11:15:00-04:00,0.885,ELEC
2024-03-15 11:15:00-04:00,2024-03-15 11:30:00-04:00,0.852,ELEC
2024-03-15 11:30:00-04:00,2024-03-15 11:45:00-04:00,1.008,ELEC
2024-03-15 11:45:00-04:00,2024-03-15 12:00:00-04:00,0.984,ELEC
2024-03-15 12:00:00-04:00,2024-03-15 12:15:00-04:00,1.074,ELEC
2024-03-15 12:15:00-04:00,2024-03-15 12:30:00-04:00,0.78,ELEC
2024-03-15 12:30:00-04:00,2024-03-15 12:45:00-04:00,0.81,ELEC
2024-03-15 12:45:00-04:00,2024-03-15 13:00:00-04:00,0.756,ELEC
2024-03-15 13:00:00-04:00,2024-03-15 13:15:00-04:00,0.771,ELEC
2024-03-15 13:15:00-04:00,2024-03-15 13:30:00-04:00,0.786,ELEC
2024-03-15 13:30:00-04:00,2024-03-15 13:45:00-04:00,0.786,ELEC
2024-03-15 13:45:00-04:00,2024-03-15 14:00:00-04:00,0.696,ELEC
2024-03-15 14:00:00-04:00,2024-03-15 14:15:00-04:00,0.714,ELEC
2024-03-15 14:15:00-04:00,2024-03-15 14:30:00-04:00,0.78,ELEC
2024-03-15 14:30:00-04:00,2024-03-15 14:45:00-04:00,0.66,ELEC
2024-03-15 14:45:00-04:00,2024-03-15 15:00:00-04:00,0.672,ELEC
2024-03-15 15:00:00-04:00,2024-03-15 15:15:00-04:00,0.678,ELEC
2024-03-15 15:15:00-04:00,2024-03-15 15:30:00-04:00,0.684,ELEC
2024-03-15 15:30:00-04:00,2024-03-15 15:45:00-04:00,0.702,ELEC
2024-03-15 15:45:00-04:00,2024-03-15 16:00:00-04:00,0.63,ELEC
2024-03-15 16:00:00-04:00,2024-03-15 16:15:00-04:00,0.759,ELEC
2024-03-15 16:15:00-04:00,2024-03-15 16:30:00-04:00,0.717,ELEC
2024-03-15 16:30:00-04:00,2024-03-15 16:45:00-04:00,0.75,ELEC
2024-03-15 16:45:00-04:00,2024-03-15 17:00:00-04:00,0.798,ELEC
2024-03-15 17:00:00-04:00,2024-03-15 17:15:00-04:00,0.828,ELEC
2024-03-15 17:15:00-04:00,2024-03-15 17:30:00-04:00,0.9,ELEC
2024-03-15 17:30:00-04:00,2024-03-15 17:45:00-04:00,1.005,ELEC
2024-03-15 17:45:00-04:00,2024-03-15 18:00:00-04:00,0.828,ELEC
2024-03-15 18:00:00-04:00,2024-03-15 18:15:00-04:00,0.792,ELEC
2024-03-15 18:15:00-04:00,2024-03-15 18:30:00-04:00,0.813,ELEC
2024-03-15 18:30:00-04:00,2024-03-15 18:45:00-04:00,0.843,ELEC
2024-03-15 18:45:00-04:00,2024-03-15 19:00:00-04:00,0.882,ELEC
2024-03-15 19:00:00-04:00,2024-03-15 19:15:00-04:00,0.858,ELEC
2024-03-15 19:15:00-04:00,2024-03-15 19:30:00-04:00,0.852,ELEC
2024-03-15 19:30:00-04:00,2024-03-15 19:45:00-04:00,0.798,ELEC
2024-03-15 19:45:00-04:00,2024-03-15 20:00:00-04:00,0.834,ELEC
2024-03-15 20:00:00-04:00,2024-03-15 20:15:00-04:00,0.768,ELEC
2024-03-15 20:15:00-04:00,2024-03-15 20:30:00-04:00,0.885,ELEC
2024-03-15 20:30:00-04:00,2024-03-15 20:45:00-04:00,0.888,ELEC
2024-03-15 20:45:00-04:00,2024-03-15 21:00:00-04:00,0.807,ELEC
2024-03-15 21:00:00-04:00,2024-03-15 21:15:00-04:00,0.558,ELEC
2024-03-15 21:15:00-04:00,2024-03-15 21:30:00-04:00,0.585,ELEC
2024-03-15 21:30:00-04:00,2024-03-15 21:45:00-04:00,0.495,ELEC
2024-03-15 21:45:00-04:00,2024-03-15 22:00:00-04:00,0.489,ELEC
2024-03-15 22:00:00-04:00,2024-03-15 22:15:00-04:00,0.429,ELEC
2024-03-15 22:15:00-04:00,2024-03-15 22:30:00-04:00,0.429,ELEC
2024-03-15 22:30:00-04:00,2024-03-15 22:45:00-04:00,0.435,ELEC
2024-03-15 22:45:00-04:00,2024-03-15 23:00:00-04:00,0.45,ELEC
2024-03-15 23:00:00-04:00,2024-03-15 23:15:00-04:00,0.414,ELEC
2024-03-15 23:15:00-04:00,2024-03-15 23:30:00-04:00,0.42,ELEC
2024-03-15 23:30:00-04:00,2024-03-15 23:45:00-04:00,0.369,ELEC
2024-03-15 23:45:00-04:00,2024-03-16 00:00:00-04:00,0.426,ELEC
2024-03-16 00:00:00-04:00,2024-03-16 00:15:00-04:00,0.399,ELEC
2024-03-16 00:15:00-04:00,2024-03-16 00:30:00-04:00,0.423,ELEC
2024-03-16 00:30:00-04:00,2024-03-16 00:45:00-04:00,0.423,ELEC
2024-03-16 00:45:00-04:00,2024-03-16 01:00:00-04:00,0.432,ELEC
2024-03-16 01:00:00-04:00,2024-03-16 01:15:00-04:00,0.45,ELEC
2024-03-16 01:15:00-04:00,2024-03-16 01:30:00-04:00,0.441,ELEC
2024-03-16 01:30:00-04:00,2024-03-16 01:45:00-04:00,0.408,ELEC
2024-03-16 01:45:00-04:00,2024-03-16 02:00:00-04:00,0.471,ELEC
2024-03-16 02:00:00-04:00,2024-03-16 02:15:00-04:00,0.387,ELEC
2024-03-16 02:15:00-04:00,2024-03-16 02:30:00-04:00,0.435,ELEC
2024-03-16 02:30:00-04:00,2024-03-16 02:45:00-04:00,0.432,ELEC
2024-03-16 02:45:00-04:00,2024-03-16 03:00:00-04:00,0.447,ELEC
2024-03-16 03:00:00-04:00,2024-03-16 03:15:00-04:00,0.504,ELEC
2024-03-16 03:15:00-04:00,2024-03-16 03:30:00-04:00,0.438,ELEC
2024-03-16 03:30:00-04:00,2024-03-16 03:45:00-04:00,0.471,ELEC
2024-03-16 03:45:00-04:00,2024-03-16 04:00:00-04:00,0.441,ELEC
2024-03-16 04:00:00-04:00,2024-03-16 04:15:00-04:00,0.498,ELEC
2024-03-16 04:15:00-04:00,2024-03-16 04:30:00-04:00,0.471,ELEC
2024-03-16 04:30:00-04:00,2024-03-16 04:45:00-04:00,0.45,ELEC
2024-03-16 04:45:00-04:00,2024-03-16 05:00:00-04:00,0.48,ELEC
2024-03-16 05:00:00-04:00,2024-03-16 05:15:00-04:00,0.489,ELEC
2024-03-16 05:15:00-04:00,2024-03-16 05:30:00-04:00,0.504,ELEC
2024-03-16 05:30:00-04:00,2024-03-16 05:45:00-04:00,0.546,ELEC
2024-03-16 05:45:00-04:00,2024-03-16 06:00:00-04:00,0.51,ELEC
2024-03-16 06:00:00-04:00,2024-03-16 06:15:00-04:00,0.498,ELEC
2024-03-16 06:15:00-04:00,2024-03-16 06:30:00-04:00,0.48,ELEC
2024-03-16 06:30:00-04:00,2024-03-16 06:45:00-04:00,0.519,ELEC
2024-03-16 06:45:00-04:00,2024-03-16 07:00:00-04:00,0.447,ELEC
2024-03-16 07:00:00-04:00,2024-03-16 07:15:00-04:00,0.594,ELEC
2024-03-16 07:15:00-04:00,2024-03-16 07:30:00-04:00,0.696,ELEC
2024-03-16 07:30:00-04:00,2024-03-16 07:45:00-04:00,2.127,ELEC
2024-03-16 07:45:00-04:00,2024-03-16 08:00:00-04:00,1.158,ELEC
2024-03-16 08:00:00-04:00,2024-03-16 08:15:00-04:00,1.434,ELEC
2024-03-16 08:15:00-04:00,2024-03-16 08:30:00-04:00,1.158,ELEC
2024-03-16 08:30:00-04:00,2024-03-16 08:45:00-04:00,0.999,ELEC
2024-03-16 08:45:00-04:00,2024-03-16 09:00:00-04:00,1.221,ELEC
