,start_time,end_time,consumption,type
61,2024-02-18 15:15:00-05:00,2024-02-18 15:30:00-05:00,1.485,ELEC
62,2024-02-18 15:30:00-05:00,2024-02-18 15:45:00-05:00,0.894,ELEC
63,2024-02-18 15:45:00-05:00,2024-02-18 16:00:00-05:00,0.87,ELEC
64,2024-02-18 16:00:00-05:00,2024-02-18 16:15:00-05:00,0.981,ELEC
65,2024-02-18 16:15:00-05:00,2024-02-18 16:30:00-05:00,1.524,ELEC
66,2024-02-18 16:30:00-05:00,2024-02-18 16:45:00-05:00,0.798,ELEC
67,2024-02-18 16:45:00-05:00,2024-02-18 17:00:00-05:00,0.879,ELEC
68,2024-02-18 17:00:00-05:00,2024-02-18 17:15:00-05:00,1.434,ELEC
69,2024-02-18 17:15:00-05:00,2024-02-18 17:30:00-05:00,1.095,ELEC
70,2024-02-18 17:30:00-05:00,2024-02-18 17:45:00-05:00,0.897,ELEC
71,2024-02-18 17:45:00-05:00,2024-02-18 18:00:00-05:00,0.861,ELEC
72,2024-02-18 18:00:00-05:00,2024-02-18 18:15:00-05:00,1.377,ELEC
73,2024-02-18 18:15:00-05:00,2024-02-18 18:30:00-05:00,0.996,ELEC
74,2024-02-18 18:30:00-05:00,2024-02-18 18:45:00-05:00,0.807,ELEC
75,2024-02-18 18:45:00-05:00,2024-02-18 19:00:00-05:00,1.161,ELEC
76,2024-02-18 19:00:00-05:00,2024-02-18 19:15:00-05:00,1.323,ELEC
77,2024-02-18 19:15:00-05:00,2024-02-18 19:30:00-05:00,0.864,ELEC
78,2024-02-18 19:30:00-05:00,2024-02-18 19:45:00-05:00,0.87,ELEC
79,2024-02-18 19:45:00-05:00,2024-02-18 20:00:00-05:00,1.605,ELEC
80,2024-02-18 20:00:00-05:00,2024-02-18 20:15:00-05:00,0.912,ELEC
81,2024-02-18 20:15:00-05:00,2024-02-18 20:30:00-05:00,0.951,ELEC
82,2024-02-18 20:30:00-05:00,2024-02-18 20:45:00-05:00,1.329,ELEC
83,2024-02-18 20:45:00-05:00,2024-02-18 21:00:00-05:00,1.326,ELEC
84,2024-02-18 21:00:00-05:00,2024-02-18 21:15:00-05:00,0.894,ELEC
85,2024-02-18 21:15:00-05:00,2024-02-18 21:30:00-05:00,1.125,ELEC
86,2024-02-18 21:30:00-05:00,2024-02-18 21:45:00-05:00,1.581,ELEC
87,2024-02-18 21:45:00-05:00,2024-02-18 22:00:00-05:00,0.96,ELEC
88,2024-02-18 22:00:00-05:00,2024-02-18 22:15:00-05:00,0.843,ELEC
89,2024-02-18 22:15:00-05:00,2024-02-18 22:30:00-05:00,1.5,ELEC
90,2024-02-18 22:30:00-05:00,2024-02-18 22:45:00-05:00,1.314,ELEC
91,2024-02-18 22:45:00-05:00,2024-02-18 23:00:00-05:00,0.933,ELEC
92,2024-02-18 23:00:00-05:00,2024-02-18 23:15:00-05:00,1.446,ELEC
93,2024-02-18 23:15:00-05:00,2024-02-18 23:30:00-05:00,1.107,ELEC
94,2024-02-18 23:30:00-05:00,2024-02-18 23:45:00-05:00,0.945,ELEC
95,2024-02-18 23:45:00-05:00,2024-02-19 00:00:00-05:00,1.017,ELEC
96,2024-02-19 00:00:00-05:00,2024-02-19 00:15:00-05:00,1.575,ELEC
97,2024-02-19 00:15:00-05:00,2024-02-19 00:30:00-05:00,0.954,ELEC
98,2024-02-19 00:30:00-05:00,2024-02-19 00:45:00-05:00,0.834,ELEC
99,2024-02-19 00:45:00-05:00,2024-02-19 01:00:00-05:00,1.386,ELEC
100,2024-02-19 01:00:00-05:00,2024-02-19 01:15:00-05:00,1.173,ELEC
101,2024-02-19 01:15:00-05:00,2024-02-19 01:30:00-05:00,0.864,ELEC
102,2024-02-19 01:30:00-05:00,2024-02-19 01:45:00-05:00,1.008,ELEC
103,2024-02-19 01:45:00-05:00,2024-02-19 02:00:00-05:00,1.557,ELEC
104,2024-02-19 02:00:00-05:00,2024-02-19 02:15:00-05:00,0.771,ELEC
105,2024-02-19 02:15:00-05:00,2024-02-19 02:30:00-05:00,1.398,ELEC
106,2024-02-19 02:30:00-05:00,2024-02-19 02:45:00-05:00,1.272,ELEC
107,2024-02-19 02:45:00-05:00,2024-02-19 03:00:00-05:00,0.936,ELEC
108,2024-02-19 03:00:00-05:00,2024-02-19 03:15:00-05:00,1.404,ELEC
109,2024-02-19 03:15:00-05:00,2024-02-19 03:30:00-05:00,1.296,ELEC
110,2024-02-19 03:30:00-05:00,2024-02-19 03:45:00-05:00,1.032,ELEC
111,2024-02-19 03:45:00-05:00,2024-02-19 04:00:00-05:00,1.356,ELEC
112,2024-02-19 04:00:00-05:00,2024-02-19 04:15:00-05:00,1.098,ELEC
113,2024-02-19 04:15:00-05:00,2024-02-19 04:30:00-05:00,0.93,ELEC
114,2024-02-19 04:30:00-05:00,2024-02-19 04:45:00-05:00,1.368,ELEC
115,2024-02-19 04:45:00-05:00,2024-02-19 05:00:00-05:00,1.173,ELEC
116,2024-02-19 05:00:00-05:00,2024-02-19 05:15:00-05:00,0.954,ELEC
117,2024-02-19 05:15:00-05:00,2024-02-19 05:30:00-05:00,1.551,ELEC
118,2024-02-19 05:30:00-05:00,2024-02-19 05:45:00-05:00,1.053,ELEC
119,2024-02-19 05:45:00-05:00,2024-02-19 06:00:00-05:00,0.951,ELEC
120,2024-02-19 06:00:00-05:00,2024-02-19 06:15:00-05:00,1.65,ELEC
121,2024-02-19 06:15:00-05:00,2024-02-19 06:30:00-05:00,0.999,ELEC
122,2024-02-19 06:30:00-05:00,2024-02-19 06:45:00-05:00,0.927,ELEC
123,2024-02-19 06:45:00-05:00,2024-02-19 07:00:00-05:00,1.98,ELEC
124,2024-02-19 07:00:00-05:00,2024-02-19 07:15:00-05:00,0.93,ELEC
125,2024-02-19 07:15:00-05:00,2024-02-19 07:30:00-05:00,0.882,ELEC
126,2024-02-19 07:30:00-05:00,2024-02-19 07:45:00-05:00,1.782,ELEC
127,2024-02-19 07:45:00-05:00,2024-02-19 08:00:00-05:00,0.936,ELEC
128,2024-02-19 08:00:00-05:00,2024-02-19 08:15:00-05:00,0.93,ELEC
129,2024-02-19 08:15:00-05:00,2024-02-19 08:30:00-05:00,1.293,ELEC
130,2024-02-19 08:30:00-05:00,2024-02-19 08:45:00-05:00,1.215,ELEC
131,2024-02-19 08:45:00-05:00,2024-02-19 09:00:00-05:00,0.945,ELEC
132,2024-02-19 09:00:00-05:00,2024-02-19 09:15:00-05:00,1.008,ELEC
133,2024-02-19 09:15:00-05:00,2024-02-19 09:30:00-05:00,1.41,ELEC
134,2024-02-19 09:30:00-05:00,2024-02-19 09:45:00-05:00,0.678,ELEC
135,2024-02-19 09:45:00-05:00,2024-02-19 10:00:00-05:00,0.537,ELEC
136,2024-02-19 10:00:00-05:00,2024-02-19 10:15:00-05:00,0.561,ELEC
137,2024-02-19 10:15:00-05:00,2024-02-19 10:30:00-05:00,0.429,ELEC
138,2024-02-19 10:30:00-05:00,2024-02-19 10:45:00-05:00,0.489,ELEC
139,2024-02-19 10:45:00-05:00,2024-02-19 11:00:00-05:00,0.477,ELEC
140,2024-02-19 11:00:00-05:00,2024-02-19 11:15:00-05:00,0.393,ELEC
141,2024-02-19 11:15:00-05:00,2024-02-19 11:30:00-05:00,0.333,ELEC
142,2024-02-19 11:30:00-05:00,2024-02-19 11:45:00-05:00,0.327,ELEC
143,2024-02-19 11:45:00-05:00,2024-02-19 12:00:00-05:00,0.306,ELEC
144,2024-02-19 12:00:00-05:00,2024-02-19 12:15:00-05:00,0.336,ELEC
145,2024-02-19 12:15:00-05:00,2024-02-19 12:30:00-05:00,0.171,ELEC
146,2024-02-19 12:30:00-05:00,2024-02-19 12:45:00-05:00,0.399,ELEC
147,2024-02-19 12:45:00-05:00,2024-02-19 13:00:00-05:00,0.414,ELEC
148,2024-02-19 13:00:00-05:00,2024-02-19 13:15:00-05:00,0.288,ELEC
149,2024-02-19 13:15:00-05:00,2024-02-19 13:30:00-05:00,0.276,ELEC
150,2024-02-19 13:30:00-05:00,2024-02-19 13:45:00-05:00,0.201,ELEC
151,2024-02-19 13:45:00-05:00,2024-02-19 14:00:00-05:00,0.195,ELEC
152,2024-02-19 14:00:00-05:00,2024-02-19 14:15:00-05:00,0.393,ELEC
153,2024-02-19 14:15:00-05:00,2024-02-19 14:30:00-05:00,0.624,ELEC
154,2024-02-19 14:30:00-05:00,2024-02-19 14:45:00-05:00,0.522,ELEC
155,2024-02-19 14:45:00-05:00,2024-02-19 15:00:00-05:00,0.465,ELEC
156,2024-02-19 15:00:00-05:00,2024-02-19 15:15:00-05:00,0.492,ELEC
157,2024-02-19 15:15:00-05:00,2024-02-19 15:30:00-05:00,0.519,ELEC
158,2024-02-19 15:30:00-05:00,2024-02-19 15:45:00-05:00,0.528,ELEC
159,2024-02-19 15:45:00-05:00,2024-02-19 16:00:00-05:00,0.42,ELEC
160,2024-02-19 16:00:00-05:00,2024-02-19 16:15:00-05:00,0.609,ELEC
161,2024-02-19 16:15:00-05:00,2024-02-19 16:30:00-05:00,0.552,ELEC
162,2024-02-19 16:30:00-05:00,2024-02-19 16:45:00-05:00,0.687,ELEC
163,2024-02-19 16:45:00-05:00,2024-02-19 17:00:00-05:00,2.532,ELEC
164,2024-02-19 17:00:00-05:00,2024-02-19 17:15:00-05:00,3.195,ELEC
165,2024-02-19 17:15:00-05:00,2024-02-19 17:30:00-05:00,1.8,ELEC
166,2024-02-19 17:30:00-05:00,2024-02-19 17:45:00-05:00,3.525,ELEC
167,2024-02-19 17:45:00-05:00,2024-02-19 18:00:00-05:00,2.112,ELEC
168,2024-02-19 18:00:00-05:00,2024-02-19 18:15:00-05:00,2.277,ELEC
169,2024-02-19 18:15:00-05:00,2024-02-19 18:30:00-05:00,2.139,ELEC
170,2024-02-19 18:30:00-05:00,2024-02-19 18:45:00-05:00,1.545,ELEC
171,2024-02-19 18:45:00-05:00,2024-02-19 19:00:00-05:00,2.892,ELEC
172,2024-02-19 19:00:00-05:00,2024-02-19 19:15:00-05:00,2.139,ELEC
173,2024-02-19 19:15:00-05:00,2024-02-19 19:30:00-05:00,1.512,ELEC
174,2024-02-19 19:30:00-05:00,2024-02-19 19:45:00-05:00,2.442,ELEC
175,2024-02-19 19:45:00-05:00,2024-02-19 20:00:00-05:00,1.881,ELEC
176,2024-02-19 20:00:00-05:00,2024-02-19 20:15:00-05:00,2.052,ELEC
177,2024-02-19 20:15:00-05:00,2024-02-19 20:30:00-05:00,2.235,ELEC
178,2024-02-19 20:30:00-05:00,2024-02-19 20:45:00-05:00,1.227,ELEC
179,2024-02-19 20:45:00-05:00,2024-02-19 21:00:00-05:00,2.217,ELEC
180,2024-02-19 21:00:00-05:00,2024-02-19 21:15:00-05:00,0.948,ELEC
181,2024-02-19 21:15:00-05:00,2024-02-19 21:30:00-05:00,1.881,ELEC
182,2024-02-19 21:30:00-05:00,2024-02-19 21:45:00-05:00,1.293,ELEC
183,2024-02-19 21:45:00-05:00,2024-02-19 22:00:00-05:00,1.446,ELEC
184,2024-02-19 22:00:00-05:00,2024-02-19 22:15:00-05:00,1.089,ELEC
185,2024-02-19 22:15:00-05:00,2024-02-19 22:30:00-05:00,0.873,ELEC
186,2024-02-19 22:30:00-05:00,2024-02-19 22:45:00-05:00,0.957,ELEC
187,2024-02-19 22:45:00-05:00,2024-02-19 23:00:00-05:00,1.422,ELEC
188,2024-02-19 23:00:00-05:00,2024-02-19 23:15:00-05:00,1.386,ELEC
189,2024-02-19 23:15:00-05:00,2024-02-19 23:30:00-05:00,0.945,ELEC
190,2024-02-19 23:30:00-05:00,2024-02-19 23:45:00-05:00,1.722,ELEC
191,2024-02-19 23:45:00-05:00,2024-02-20 00:00:00-05:00,1.23,ELEC
