,start_time,end_time,consumption,type
33,2024-01-30 08:15:00-05:00,2024-01-30 08:30:00-05:00,2.817,ELEC
34,2024-01-30 08:30:00-05:00,2024-01-30 08:45:00-05:00,1.728,ELEC
35,2024-01-30 08:45:00-05:00,2024-01-30 09:00:00-05:00,2.613,ELEC
36,2024-01-30 09:00:00-05:00,2024-01-30 09:15:00-05:00,1.605,ELEC
37,2024-01-30 09:15:00-05:00,2024-01-30 09:30:00-05:00,1.605,ELEC
38,2024-01-30 09:30:00-05:00,2024-01-30 09:45:00-05:00,2.727,ELEC
39,2024-01-30 09:45:00-05:00,2024-01-30 10:00:00-05:00,1.722,ELEC
40,2024-01-30 10:00:00-05:00,2024-01-30 10:15:00-05:00,1.866,ELEC
41,2024-01-30 10:15:00-05:00,2024-01-30 10:30:00-05:00,2.412,ELEC
42,2024-01-30 10:30:00-05:00,2024-01-30 10:45:00-05:00,1.56,ELEC
43,2024-01-30 10:45:00-05:00,2024-01-30 11:00:00-05:00,2.223,ELEC
44,2024-01-30 11:00:00-05:00,2024-01-30 11:15:00-05:00,2.271,ELEC
45,2024-01-30 11:15:00-05:00,2024-01-30 11:30:00-05:00,1.743,ELEC
46,2024-01-30 11:30:00-05:00,2024-01-30 11:45:00-05:00,2.082,ELEC
47,2024-01-30 11:45:00-05:00,2024-01-30 12:00:00-05:00,2.328,ELEC
48,2024-01-30 12:00:00-05:00,2024-01-30 12:15:00-05:00,1.566,ELEC
49,2024-01-30 12:15:00-05:00,2024-01-30 12:30:00-05:00,1.698,ELEC
50,2024-01-30 12:30:00-05:00,2024-01-30 12:45:00-05:00,2.151,ELEC
51,2024-01-30 12:45:00-05:00,2024-01-30 13:00:00-05:00,1.446,ELEC
52,2024-01-30 13:00:00-05:00,2024-01-30 13:15:00-05:00,1.788,ELEC
53,2024-01-30 13:15:00-05:00,2024-01-30 13:30:00-05:00,2.304,ELEC
54,2024-01-30 13:30:00-05:00,2024-01-30 13:45:00-05:00,1.605,ELEC
55,2024-01-30 13:45:00-05:00,2024-01-30 14:00:00-05:00,1.866,ELEC
56,2024-01-30 14:00:00-05:00,2024-01-30 14:15:00-05:00,2.271,ELEC
57,2024-01-30 14:15:00-05:00,2024-01-30 14:30:00-05:00,1.743,ELEC
58,2024-01-30 14:30:00-05:00,2024-01-30 14:45:00-05:00,1.89,ELEC
59,2024-01-30 14:45:00-05:00,2024-01-30 15:00:00-05:00,3.012,ELEC
60,2024-01-30 15:00:00-05:00,2024-01-30 15:15:00-05:00,1.416,ELEC
61,2024-01-30 15:15:00-05:00,2024-01-30 15:30:00-05:00,1.767,ELEC
62,2024-01-30 15:30:00-05:00,2024-01-30 15:45:00-05:00,2.04,ELEC
63,2024-01-30 15:45:00-05:00,2024-01-30 16:00:00-05:00,1.38,ELEC
64,2024-01-30 16:00:00-05:00,2024-01-30 16:15:00-05:00,2.118,ELEC
65,2024-01-30 16:15:00-05:00,2024-01-30 16:30:00-05:00,1.494,ELEC
66,2024-01-30 16:30:00-05:00,2024-01-30 16:45:00-05:00,1.83,ELEC
67,2024-01-30 16:45:00-05:00,2024-01-30 17:00:00-05:00,2.235,ELEC
68,2024-01-30 17:00:00-05:00,2024-01-30 17:15:00-05:00,1.488,ELEC
69,2024-01-30 17:15:00-05:00,2024-01-30 17:30:00-05:00,2.508,ELEC
70,2024-01-30 17:30:00-05:00,2024-01-30 17:45:00-05:00,1.662,ELEC
71,2024-01-30 17:45:00-05:00,2024-01-30 18:00:00-05:00,2.412,ELEC
72,2024-01-30 18:00:00-05:00,2024-01-30 18:15:00-05:00,1.53,ELEC
73,2024-01-30 18:15:00-05:00,2024-01-30 18:30:00-05:00,2.397,ELEC
74,2024-01-30 18:30:00-05:00,2024-01-30 18:45:00-05:00,1.917,ELEC
75,2024-01-30 18:45:00-05:00,2024-01-30 19:00:00-05:00,1.944,ELEC
76,2024-01-30 19:00:00-05:00,2024-01-30 19:15:00-05:00,2.358,ELEC
77,2024-01-30 19:15:00-05:00,2024-01-30 19:30:00-05:00,1.656,ELEC
78,2024-01-30 19:30:00-05:00,2024-01-30 19:45:00-05:00,2.043,ELEC
79,2024-01-30 19:45:00-05:00,2024-01-30 20:00:00-05:00,2.223,ELEC
80,2024-01-30 20:00:00-05:00,2024-01-30 20:15:00-05:00,1.614,ELEC
81,2024-01-30 20:15:00-05:00,2024-01-30 20:30:00-05:00,2.262,ELEC
82,2024-01-30 20:30:00-05:00,2024-01-30 20:45:00-05:00,2.325,ELEC
83,2024-01-30 20:45:00-05:00,2024-01-30 21:00:00-05:00,1.053,ELEC
84,2024-01-30 21:00:00-05:00,2024-01-30 21:15:00-05:00,1.416,ELEC
85,2024-01-30 21:15:00-05:00,2024-01-30 21:30:00-05:00,1.149,ELEC
86,2024-01-30 21:30:00-05:00,2024-01-30 21:45:00-05:00,1.446,ELEC
87,2024-01-30 21:45:00-05:00,2024-01-30 22:00:00-05:00,1.239,ELEC
88,2024-01-30 22:00:00-05:00,2024-01-30 22:15:00-05:00,0.888,ELEC
89,2024-01-30 22:15:00-05:00,2024-01-30 22:30:00-05:00,1.203,ELEC
90,2024-01-30 22:30:00-05:00,2024-01-30 22:45:00-05:00,1.002,ELEC
91,2024-01-30 22:45:00-05:00,2024-01-30 23:00:00-05:00,1.068,ELEC
92,2024-01-30 23:00:00-05:00,2024-01-30 23:15:00-05:00,0.84,ELEC
93,2024-01-30 23:15:00-05:00,2024-01-30 23:30:00-05:00,0.828,ELEC
94,2024-01-30 23:30:00-05:00,2024-01-30 23:45:00-05:00,0.741,ELEC
95,2024-01-30 23:45:00-05:00,2024-01-31 00:00:00-05:00,0.978,ELEC
96,2024-01-31 00:00:00-05:00,2024-01-31 00:15:00-05:00,1.569,ELEC
97,2024-01-31 00:15:00-05:00,2024-01-31 00:30:00-05:00,0.762,ELEC
98,2024-01-31 00:30:00-05:00,2024-01-31 00:45:00-05:00,0.903,ELEC
99,2024-01-31 00:45:00-05:00,2024-01-31 01:00:00-05:00,1.362,ELEC
100,2024-01-31 01:00:00-05:00,2024-01-31 01:15:00-05:00,1.215,ELEC
101,2024-01-31 01:15:00-05:00,2024-01-31 01:30:00-05:00,0.798,ELEC
102,2024-01-31 01:30:00-05:00,2024-01-31 01:45:00-05:00,1.248,ELEC
103,2024-01-31 01:45:00-05:00,2024-01-31 02:00:00-05:00,1.278,ELEC
104,2024-01-31 02:00:00-05:00,2024-01-31 02:15:00-05:00,0.822,ELEC
105,2024-01-31 02:15:00-05:00,2024-01-31 02:30:00-05:00,1.707,ELEC
106,2024-01-31 02:30:00-05:00,2024-01-31 02:45:00-05:00,0.924,ELEC
107,2024-01-31 02:45:00-05:00,2024-01-31 03:00:00-05:00,0.885,ELEC
108,2024-01-31 03:00:00-05:00,2024-01-31 03:15:00-05:00,1.686,ELEC
109,2024-01-31 03:15:00-05:00,2024-01-31 03:30:00-05:00,0.891,ELEC
110,2024-01-31 03:30:00-05:00,2024-01-31 03:45:00-05:00,1.209,ELEC
111,2024-01-31 03:45:00-05:00,2024-01-31 04:00:00-05:00,1.356,ELEC
112,2024-01-31 04:00:00-05:00,2024-01-31 04:15:00-05:00,0.921,ELEC
113,2024-01-31 04:15:00-05:00,2024-01-31 04:30:00-05:00,2.751,ELEC
114,2024-01-31 04:30:00-05:00,2024-01-31 04:45:00-05:00,1.104,ELEC
115,2024-01-31 04:45:00-05:00,2024-01-31 05:00:00-05:00,1.041,ELEC
116,2024-01-31 05:00:00-05:00,2024-01-31 05:15:00-05:00,1.488,ELEC
117,2024-01-31 05:15:00-05:00,2024-01-31 05:30:00-05:00,0.954,ELEC
118,2024-01-31 05:30:00-05:00,2024-01-31 05:45:00-05:00,1.575,ELEC
119,2024-01-31 05:45:00-05:00,2024-01-31 06:00:00-05:00,1.023,ELEC
120,2024-01-31 06:00:00-05:00,2024-01-31 06:15:00-05:00,1.467,ELEC
121,2024-01-31 06:15:00-05:00,2024-01-31 06:30:00-05:00,1.578,ELEC
122,2024-01-31 06:30:00-05:00,2024-01-31 06:45:00-05:00,1.392,ELEC
123,2024-01-31 06:45:00-05:00,2024-01-31 07:00:00-05:00,2.277,ELEC
124,2024-01-31 07:00:00-05:00,2024-01-31 07:15:00-05:00,2.502,ELEC
125,2024-01-31 07:15:00-05:00,2024-01-31 07:30:00-05:00,2.781,ELEC
126,2024-01-31 07:30:00-05:00,2024-01-31 07:45:00-05:00,1.77,ELEC
127,2024-01-31 07:45:00-05:00,2024-01-31 08:00:00-05:00,2.658,ELEC
128,2024-01-31 08:00:00-05:00,2024-01-31 08:15:00-05:00,2.223,ELEC
129,2024-01-31 08:15:00-05:00,2024-01-31 08:30:00-05:00,1.809,ELEC
130,2024-01-31 08:30:00-05:00,2024-01-31 08:45:00-05:00,2.31,ELEC
131,2024-01-31 08:45:00-05:00,2024-01-31 09:00:00-05:00,1.8,ELEC
132,2024-01-31 09:00:00-05:00,2024-01-31 09:15:00-05:00,1.758,ELEC
133,2024-01-31 09:15:00-05:00,2024-01-31 09:30:00-05:00,1.791,ELEC
134,2024-01-31 09:30:00-05:00,2024-01-31 09:45:00-05:00,3.792,ELEC
135,2024-01-31 09:45:00-05:00,2024-01-31 10:00:00-05:00,2.124,ELEC
136,2024-01-31 10:00:00-05:00,2024-01-31 10:15:00-05:00,1.968,ELEC
137,2024-01-31 10:15:00-05:00,2024-01-31 10:30:00-05:00,1.785,ELEC
138,2024-01-31 10:30:00-05:00,2024-01-31 10:45:00-05:00,3.03,ELEC
139,2024-01-31 10:45:00-05:00,2024-01-31 11:00:00-05:00,2.511,ELEC
140,2024-01-31 11:00:00-05:00,2024-01-31 11:15:00-05:00,1.998,ELEC
141,2024-01-31 11:15:00-05:00,2024-01-31 11:30:00-05:00,2.352,ELEC
142,2024-01-31 11:30:00-05:00,2024-01-31 11:45:00-05:00,2.058,ELEC
143,2024-01-31 11:45:00-05:00,2024-01-31 12:00:00-05:00,1.989,ELEC
